County,Measure Names,Measure Values
FRANKLIN,Available Adult ICU%,
FRANKLIN,Total AdultICU Capacity,0
FRANKLIN,Pediatric ICU Census,0
FRANKLIN,Available Pediatric ICU,0
FRANKLIN,Available Pediatric ICU%,
FRANKLIN,Total PediatricICU Capacity,0
GADSDEN,Adult ICU Census,0
GADSDEN,Available Adult ICU,0
GADSDEN,Available Adult ICU%,
GADSDEN,Total AdultICU Capacity,0
GADSDEN,Pediatric ICU Census,0
GADSDEN,Available Pediatric ICU,0
GADSDEN,Available Pediatric ICU%,
GADSDEN,Total PediatricICU Capacity,0
GULF,Adult ICU Census,0
GULF,Available Adult ICU,0
GULF,Available Adult ICU%,
GULF,Total AdultICU Capacity,0
GULF,Pediatric ICU Census,0
GULF,Available Pediatric ICU,0
GULF,Available Pediatric ICU%,
GULF,Total PediatricICU Capacity,0
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,4
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,4
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,44
HERNANDO,Available Adult ICU,18
HERNANDO,Available Adult ICU%,0.290322581
HERNANDO,Total AdultICU Capacity,62
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,25
HIGHLANDS,Available Adult ICU,5
HIGHLANDS,Available Adult ICU%,0.166666667
HIGHLANDS,Total AdultICU Capacity,30
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,322
HILLSBOROUGH,Available Adult ICU,53
HILLSBOROUGH,Available Adult ICU%,0.141333333
HILLSBOROUGH,Total AdultICU Capacity,375
HILLSBOROUGH,Pediatric ICU Census,22
HILLSBOROUGH,Available Pediatric ICU,15
HILLSBOROUGH,Available Pediatric ICU%,0.405405405
HILLSBOROUGH,Total PediatricICU Capacity,37
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,20
INDIAN RIVER,Available Adult ICU,13
INDIAN RIVER,Available Adult ICU%,0.393939394
INDIAN RIVER,Total AdultICU Capacity,33
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,7
JACKSON,Available Adult ICU,1
JACKSON,Available Adult ICU%,0.125
JACKSON,Total AdultICU Capacity,8
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,73
LAKE,Available Adult ICU,31
LAKE,Available Adult ICU%,0.298076923
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,122
LEE,Available Adult ICU,19
LEE,Available Adult ICU%,0.134751773
LEE,Total AdultICU Capacity,141
LEE,Pediatric ICU Census,57
LEE,Available Pediatric ICU,29
LEE,Available Pediatric ICU%,0.337209302
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,51
LEON,Available Adult ICU,21
LEON,Available Adult ICU%,0.291666667
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,3
LEON,Available Pediatric ICU,6
LEON,Available Pediatric ICU%,0.666666667
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,54
MANATEE,Available Adult ICU,19
MANATEE,Available Adult ICU%,0.260273973
MANATEE,Total AdultICU Capacity,73
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,72
MARION,Available Adult ICU,9
MARION,Available Adult ICU%,0.111111111
MARION,Total AdultICU Capacity,81
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,10
MARTIN,Available Adult ICU,29
MARTIN,Available Adult ICU%,0.743589744
MARTIN,Total AdultICU Capacity,39
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,713
MIAMI-DADE,Available Adult ICU,232
MIAMI-DADE,Available Adult ICU%,0.245502646
MIAMI-DADE,Total AdultICU Capacity,945
MIAMI-DADE,Pediatric ICU Census,63
MIAMI-DADE,Available Pediatric ICU,48
MIAMI-DADE,Available Pediatric ICU%,0.432432432
MIAMI-DADE,Total PediatricICU Capacity,111
MONROE,Adult ICU Census,6
MONROE,Available Adult ICU,7
MONROE,Available Adult ICU%,0.538461538
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,7
NASSAU,Available Adult ICU,1
NASSAU,Available Adult ICU%,0.125
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,48
OKALOOSA,Available Adult ICU,6
OKALOOSA,Available Adult ICU%,0.111111111
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,8
OKEECHOBEE,Available Adult ICU,0
OKEECHOBEE,Available Adult ICU%,0
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,245
ORANGE,Available Adult ICU,159
ORANGE,Available Adult ICU%,0.393564356
ORANGE,Total AdultICU Capacity,404
ORANGE,Pediatric ICU Census,79
ORANGE,Available Pediatric ICU,47
ORANGE,Available Pediatric ICU%,0.373015873
ORANGE,Total PediatricICU Capacity,126
OSCEOLA,Adult ICU Census,87
OSCEOLA,Available Adult ICU,36
OSCEOLA,Available Adult ICU%,0.292682927
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,0
OSCEOLA,Available Pediatric ICU%,
OSCEOLA,Total PediatricICU Capacity,0
PALM BEACH,Adult ICU Census,249
PALM BEACH,Available Adult ICU,153
PALM BEACH,Available Adult ICU%,0.380597015
PALM BEACH,Total AdultICU Capacity,402
PALM BEACH,Pediatric ICU Census,16
PALM BEACH,Available Pediatric ICU,16
PALM BEACH,Available Pediatric ICU%,0.5
PALM BEACH,Total PediatricICU Capacity,32
PASCO,Adult ICU Census,119
PASCO,Available Adult ICU,13
PASCO,Available Adult ICU%,0.098484848
PASCO,Total AdultICU Capacity,132
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,232
PINELLAS,Available Adult ICU,65
PINELLAS,Available Adult ICU%,0.218855219
PINELLAS,Total AdultICU Capacity,297
PINELLAS,Pediatric ICU Census,35
PINELLAS,Available Pediatric ICU,14
PINELLAS,Available Pediatric ICU%,0.285714286
PINELLAS,Total PediatricICU Capacity,49
POLK,Adult ICU Census,143
POLK,Available Adult ICU,42
POLK,Available Adult ICU%,0.227027027
POLK,Total AdultICU Capacity,185
POLK,Pediatric ICU Census,5
POLK,Available Pediatric ICU,9
POLK,Available Pediatric ICU%,0.642857143
POLK,Total PediatricICU Capacity,14
PUTNAM,Adult ICU Census,6
PUTNAM,Available Adult ICU,4
PUTNAM,Available Adult ICU%,0.4
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,8
SANTA ROSA,Available Adult ICU,12
SANTA ROSA,Available Adult ICU%,0.6
SANTA ROSA,Total AdultICU Capacity,20
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,60
SARASOTA,Available Adult ICU,49
SARASOTA,Available Adult ICU%,0.449541284
SARASOTA,Total AdultICU Capacity,109
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,59
SEMINOLE,Available Adult ICU,14
SEMINOLE,Available Adult ICU%,0.191780822
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,24
ST. JOHNS,Available Adult ICU,20
ST. JOHNS,Available Adult ICU%,0.454545455
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,78
ST. LUCIE,Available Adult ICU,11
ST. LUCIE,Available Adult ICU%,0.123595506
ST. LUCIE,Total AdultICU Capacity,89
ST. LUCIE,Pediatric ICU Census,5
ST. LUCIE,Available Pediatric ICU,1
ST. LUCIE,Available Pediatric ICU%,0.166666667
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,31
SUMTER,Available Adult ICU,9
SUMTER,Available Adult ICU%,0.225
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,156
VOLUSIA,Available Adult ICU,77
VOLUSIA,Available Adult ICU%,0.330472103
VOLUSIA,Total AdultICU Capacity,233
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,15
WALTON,Available Adult ICU,8
WALTON,Available Adult ICU%,0.347826087
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,479"
All,Available Adult ICU,"1,584"
All,Available Adult ICU%,0.261256804
All,Total AdultICU Capacity,"6,063"
All,Pediatric ICU Census,390
All,Available Pediatric ICU,257
All,Available Pediatric ICU%,0.397217929
All,Total PediatricICU Capacity,647
