County,Measure Names,Measure Values
JACKSON,Total Staffed Bed Capacity,97
LAKE,Bed Census,642
LAKE,Available,260
LAKE,Available Capacity,0.288248337
LAKE,Total Staffed Bed Capacity,902
LEE,Bed Census,"1,334"
LEE,Available,490
LEE,Available Capacity,0.268640351
LEE,Total Staffed Bed Capacity,"1,824"
LEON,Bed Census,703
LEON,Available,154
LEON,Available Capacity,0.179696616
LEON,Total Staffed Bed Capacity,857
MADISON,Bed Census,9
MADISON,Available,6
MADISON,Available Capacity,0.4
MADISON,Total Staffed Bed Capacity,15
MANATEE,Bed Census,586
MANATEE,Available,137
MANATEE,Available Capacity,0.189488243
MANATEE,Total Staffed Bed Capacity,723
MARION,Bed Census,776
MARION,Available,127
MARION,Available Capacity,0.140642303
MARION,Total Staffed Bed Capacity,903
MARTIN,Bed Census,229
MARTIN,Available,276
MARTIN,Available Capacity,0.546534653
MARTIN,Total Staffed Bed Capacity,505
MIAMI-DADE,Bed Census,"5,946"
MIAMI-DADE,Available,"2,620"
MIAMI-DADE,Available Capacity,0.305860378
MIAMI-DADE,Total Staffed Bed Capacity,"8,566"
MONROE,Bed Census,90
MONROE,Available,78
MONROE,Available Capacity,0.464285714
MONROE,Total Staffed Bed Capacity,168
NASSAU,Bed Census,35
NASSAU,Available,33
NASSAU,Available Capacity,0.485294118
NASSAU,Total Staffed Bed Capacity,68
OKALOOSA,Bed Census,367
OKALOOSA,Available,92
OKALOOSA,Available Capacity,0.200435730
OKALOOSA,Total Staffed Bed Capacity,459
OKEECHOBEE,Bed Census,59
OKEECHOBEE,Available,41
OKEECHOBEE,Available Capacity,0.41
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,100"
ORANGE,Available,"1,273"
ORANGE,Available Capacity,0.291104505
ORANGE,Total Staffed Bed Capacity,"4,373"
OSCEOLA,Bed Census,850
OSCEOLA,Available,302
OSCEOLA,Available Capacity,0.262152778
OSCEOLA,Total Staffed Bed Capacity,"1,152"
PALM BEACH,Bed Census,"2,536"
PALM BEACH,Available,"1,475"
PALM BEACH,Available Capacity,0.367738719
PALM BEACH,Total Staffed Bed Capacity,"4,011"
PASCO,Bed Census,"1,089"
PASCO,Available,254
PASCO,Available Capacity,0.189128816
PASCO,Total Staffed Bed Capacity,"1,343"
PINELLAS,Bed Census,"2,156"
PINELLAS,Available,"1,094"
PINELLAS,Available Capacity,0.336615385
PINELLAS,Total Staffed Bed Capacity,"3,250"
POLK,Bed Census,"1,221"
POLK,Available,385
POLK,Available Capacity,0.239726027
POLK,Total Staffed Bed Capacity,"1,606"
PUTNAM,Bed Census,58
PUTNAM,Available,26
PUTNAM,Available Capacity,0.309523810
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,112
SANTA ROSA,Available,227
SANTA ROSA,Available Capacity,0.669616519
SANTA ROSA,Total Staffed Bed Capacity,339
SARASOTA,Bed Census,951
SARASOTA,Available,247
SARASOTA,Available Capacity,0.206176962
SARASOTA,Total Staffed Bed Capacity,"1,198"
SEMINOLE,Bed Census,673
SEMINOLE,Available,251
SEMINOLE,Available Capacity,0.271645022
SEMINOLE,Total Staffed Bed Capacity,924
ST. JOHNS,Bed Census,202
ST. JOHNS,Available,128
ST. JOHNS,Available Capacity,0.387878788
ST. JOHNS,Total Staffed Bed Capacity,330
ST. LUCIE,Bed Census,672
ST. LUCIE,Available,204
ST. LUCIE,Available Capacity,0.232876712
ST. LUCIE,Total Staffed Bed Capacity,876
SUMTER,Bed Census,249
SUMTER,Available,98
SUMTER,Available Capacity,0.282420749
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,6
TAYLOR,Available,6
TAYLOR,Available Capacity,0.5
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,64
UNION,Available,27
UNION,Available Capacity,0.296703297
UNION,Total Staffed Bed Capacity,91
VOLUSIA,Bed Census,"1,070"
VOLUSIA,Available,541
VOLUSIA,Available Capacity,0.335816263
VOLUSIA,Total Staffed Bed Capacity,"1,611"
WALTON,Bed Census,46
WALTON,Available,71
WALTON,Available Capacity,0.606837607
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,37
WASHINGTON,Available,22
WASHINGTON,Available Capacity,0.372881356
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"43,766"
All,Available,"16,551"
All,Available Capacity,0.274400252
All,Total Staffed Bed Capacity,"60,317"
