County,Measure Names,Measure Values
COLLIER,Available Adult ICU%,0.376470588
COLLIER,Total AdultICU Capacity,85
COLLIER,Pediatric ICU Census,0
COLLIER,Available Pediatric ICU,0
COLLIER,Available Pediatric ICU%,
COLLIER,Total PediatricICU Capacity,0
COLUMBIA,Adult ICU Census,10
COLUMBIA,Available Adult ICU,0
COLUMBIA,Available Adult ICU%,0
COLUMBIA,Total AdultICU Capacity,10
COLUMBIA,Pediatric ICU Census,0
COLUMBIA,Available Pediatric ICU,0
COLUMBIA,Available Pediatric ICU%,
COLUMBIA,Total PediatricICU Capacity,0
DESOTO,Adult ICU Census,1
DESOTO,Available Adult ICU,5
DESOTO,Available Adult ICU%,0.833333333
DESOTO,Total AdultICU Capacity,6
DESOTO,Pediatric ICU Census,0
DESOTO,Available Pediatric ICU,0
DESOTO,Available Pediatric ICU%,
DESOTO,Total PediatricICU Capacity,0
DUVAL,Adult ICU Census,314
DUVAL,Available Adult ICU,123
DUVAL,Available Adult ICU%,0.281464531
DUVAL,Total AdultICU Capacity,437
DUVAL,Pediatric ICU Census,26
DUVAL,Available Pediatric ICU,11
DUVAL,Available Pediatric ICU%,0.297297297
DUVAL,Total PediatricICU Capacity,37
ESCAMBIA,Adult ICU Census,130
ESCAMBIA,Available Adult ICU,11
ESCAMBIA,Available Adult ICU%,0.078014184
ESCAMBIA,Total AdultICU Capacity,141
ESCAMBIA,Pediatric ICU Census,6
ESCAMBIA,Available Pediatric ICU,10
ESCAMBIA,Available Pediatric ICU%,0.625
ESCAMBIA,Total PediatricICU Capacity,16
FLAGLER,Adult ICU Census,17
FLAGLER,Available Adult ICU,1
FLAGLER,Available Adult ICU%,0.055555556
FLAGLER,Total AdultICU Capacity,18
FLAGLER,Pediatric ICU Census,0
FLAGLER,Available Pediatric ICU,0
FLAGLER,Available Pediatric ICU%,
FLAGLER,Total PediatricICU Capacity,0
FRANKLIN,Adult ICU Census,0
FRANKLIN,Available Adult ICU,0
FRANKLIN,Available Adult ICU%,
FRANKLIN,Total AdultICU Capacity,0
FRANKLIN,Pediatric ICU Census,0
FRANKLIN,Available Pediatric ICU,0
FRANKLIN,Available Pediatric ICU%,
FRANKLIN,Total PediatricICU Capacity,0
GADSDEN,Adult ICU Census,0
GADSDEN,Available Adult ICU,0
GADSDEN,Available Adult ICU%,
GADSDEN,Total AdultICU Capacity,0
GADSDEN,Pediatric ICU Census,0
GADSDEN,Available Pediatric ICU,0
GADSDEN,Available Pediatric ICU%,
GADSDEN,Total PediatricICU Capacity,0
GULF,Adult ICU Census,0
GULF,Available Adult ICU,0
GULF,Available Adult ICU%,
GULF,Total AdultICU Capacity,0
GULF,Pediatric ICU Census,0
GULF,Available Pediatric ICU,0
GULF,Available Pediatric ICU%,
GULF,Total PediatricICU Capacity,0
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,4
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,4
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,45
HERNANDO,Available Adult ICU,17
HERNANDO,Available Adult ICU%,0.274193548
HERNANDO,Total AdultICU Capacity,62
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,22
HIGHLANDS,Available Adult ICU,7
HIGHLANDS,Available Adult ICU%,0.241379310
HIGHLANDS,Total AdultICU Capacity,29
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,335
HILLSBOROUGH,Available Adult ICU,39
HILLSBOROUGH,Available Adult ICU%,0.104278075
HILLSBOROUGH,Total AdultICU Capacity,374
HILLSBOROUGH,Pediatric ICU Census,25
HILLSBOROUGH,Available Pediatric ICU,27
HILLSBOROUGH,Available Pediatric ICU%,0.519230769
HILLSBOROUGH,Total PediatricICU Capacity,52
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,19
INDIAN RIVER,Available Adult ICU,12
INDIAN RIVER,Available Adult ICU%,0.387096774
INDIAN RIVER,Total AdultICU Capacity,31
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,4
JACKSON,Available Adult ICU,4
JACKSON,Available Adult ICU%,0.5
JACKSON,Total AdultICU Capacity,8
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,62
LAKE,Available Adult ICU,42
LAKE,Available Adult ICU%,0.403846154
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,114
LEE,Available Adult ICU,27
LEE,Available Adult ICU%,0.191489362
LEE,Total AdultICU Capacity,141
LEE,Pediatric ICU Census,64
LEE,Available Pediatric ICU,22
LEE,Available Pediatric ICU%,0.255813953
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,62
LEON,Available Adult ICU,10
LEON,Available Adult ICU%,0.138888889
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,2
LEON,Available Pediatric ICU,7
LEON,Available Pediatric ICU%,0.777777778
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,55
MANATEE,Available Adult ICU,14
MANATEE,Available Adult ICU%,0.202898551
MANATEE,Total AdultICU Capacity,69
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,82
MARION,Available Adult ICU,5
MARION,Available Adult ICU%,0.057471264
MARION,Total AdultICU Capacity,87
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,14
MARTIN,Available Adult ICU,22
MARTIN,Available Adult ICU%,0.611111111
MARTIN,Total AdultICU Capacity,36
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,750
MIAMI-DADE,Available Adult ICU,184
MIAMI-DADE,Available Adult ICU%,0.197002141
MIAMI-DADE,Total AdultICU Capacity,934
MIAMI-DADE,Pediatric ICU Census,65
MIAMI-DADE,Available Pediatric ICU,51
MIAMI-DADE,Available Pediatric ICU%,0.439655172
MIAMI-DADE,Total PediatricICU Capacity,116
MONROE,Adult ICU Census,9
MONROE,Available Adult ICU,4
MONROE,Available Adult ICU%,0.307692308
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,8
NASSAU,Available Adult ICU,0
NASSAU,Available Adult ICU%,0
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,40
OKALOOSA,Available Adult ICU,14
OKALOOSA,Available Adult ICU%,0.259259259
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,8
OKEECHOBEE,Available Adult ICU,0
OKEECHOBEE,Available Adult ICU%,0
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,262
ORANGE,Available Adult ICU,142
ORANGE,Available Adult ICU%,0.351485149
ORANGE,Total AdultICU Capacity,404
ORANGE,Pediatric ICU Census,77
ORANGE,Available Pediatric ICU,35
ORANGE,Available Pediatric ICU%,0.3125
ORANGE,Total PediatricICU Capacity,112
OSCEOLA,Adult ICU Census,84
OSCEOLA,Available Adult ICU,39
OSCEOLA,Available Adult ICU%,0.317073171
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,6
OSCEOLA,Available Pediatric ICU%,1
OSCEOLA,Total PediatricICU Capacity,6
PALM BEACH,Adult ICU Census,251
PALM BEACH,Available Adult ICU,146
PALM BEACH,Available Adult ICU%,0.367758186
PALM BEACH,Total AdultICU Capacity,397
PALM BEACH,Pediatric ICU Census,17
PALM BEACH,Available Pediatric ICU,17
PALM BEACH,Available Pediatric ICU%,0.5
PALM BEACH,Total PediatricICU Capacity,34
PASCO,Adult ICU Census,121
PASCO,Available Adult ICU,10
PASCO,Available Adult ICU%,0.076335878
PASCO,Total AdultICU Capacity,131
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,237
PINELLAS,Available Adult ICU,60
PINELLAS,Available Adult ICU%,0.202020202
PINELLAS,Total AdultICU Capacity,297
PINELLAS,Pediatric ICU Census,24
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.25
PINELLAS,Total PediatricICU Capacity,32
POLK,Adult ICU Census,131
POLK,Available Adult ICU,15
POLK,Available Adult ICU%,0.102739726
POLK,Total AdultICU Capacity,146
POLK,Pediatric ICU Census,0
POLK,Available Pediatric ICU,0
POLK,Available Pediatric ICU%,
POLK,Total PediatricICU Capacity,0
PUTNAM,Adult ICU Census,9
PUTNAM,Available Adult ICU,1
PUTNAM,Available Adult ICU%,0.1
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,11
SANTA ROSA,Available Adult ICU,11
SANTA ROSA,Available Adult ICU%,0.5
SANTA ROSA,Total AdultICU Capacity,22
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,82
SARASOTA,Available Adult ICU,21
SARASOTA,Available Adult ICU%,0.203883495
SARASOTA,Total AdultICU Capacity,103
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,52
SEMINOLE,Available Adult ICU,21
SEMINOLE,Available Adult ICU%,0.287671233
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,27
ST. JOHNS,Available Adult ICU,17
ST. JOHNS,Available Adult ICU%,0.386363636
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,81
ST. LUCIE,Available Adult ICU,11
ST. LUCIE,Available Adult ICU%,0.119565217
ST. LUCIE,Total AdultICU Capacity,92
ST. LUCIE,Pediatric ICU Census,3
ST. LUCIE,Available Pediatric ICU,3
ST. LUCIE,Available Pediatric ICU%,0.5
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,34
SUMTER,Available Adult ICU,6
SUMTER,Available Adult ICU%,0.15
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,179
VOLUSIA,Available Adult ICU,68
VOLUSIA,Available Adult ICU%,0.275303644
VOLUSIA,Total AdultICU Capacity,247
VOLUSIA,Pediatric ICU Census,1
VOLUSIA,Available Pediatric ICU,4
VOLUSIA,Available Pediatric ICU%,0.8
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,19
WALTON,Available Adult ICU,4
WALTON,Available Adult ICU%,0.173913043
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,654"
All,Available Adult ICU,"1,359"
All,Available Adult ICU%,0.226010311
All,Total AdultICU Capacity,"6,013"
All,Pediatric ICU Census,393
All,Available Pediatric ICU,232
All,Available Pediatric ICU%,0.3712
All,Total PediatricICU Capacity,625
