County,Measure Names,Measure Values
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,7
JACKSON,Available Adult ICU,3
JACKSON,Available Adult ICU%,0.3
JACKSON,Total AdultICU Capacity,10
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,54
LAKE,Available Adult ICU,50
LAKE,Available Adult ICU%,0.480769231
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,113
LEE,Available Adult ICU,25
LEE,Available Adult ICU%,0.181159420
LEE,Total AdultICU Capacity,138
LEE,Pediatric ICU Census,60
LEE,Available Pediatric ICU,26
LEE,Available Pediatric ICU%,0.302325581
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,67
LEON,Available Adult ICU,5
LEON,Available Adult ICU%,0.069444444
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,4
LEON,Available Pediatric ICU,5
LEON,Available Pediatric ICU%,0.555555556
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,57
MANATEE,Available Adult ICU,11
MANATEE,Available Adult ICU%,0.161764706
MANATEE,Total AdultICU Capacity,68
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,75
MARION,Available Adult ICU,11
MARION,Available Adult ICU%,0.127906977
MARION,Total AdultICU Capacity,86
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,10
MARTIN,Available Adult ICU,29
MARTIN,Available Adult ICU%,0.743589744
MARTIN,Total AdultICU Capacity,39
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,712
MIAMI-DADE,Available Adult ICU,235
MIAMI-DADE,Available Adult ICU%,0.248152059
MIAMI-DADE,Total AdultICU Capacity,947
MIAMI-DADE,Pediatric ICU Census,71
MIAMI-DADE,Available Pediatric ICU,47
MIAMI-DADE,Available Pediatric ICU%,0.398305085
MIAMI-DADE,Total PediatricICU Capacity,118
MONROE,Adult ICU Census,6
MONROE,Available Adult ICU,7
MONROE,Available Adult ICU%,0.538461538
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,7
NASSAU,Available Adult ICU,1
NASSAU,Available Adult ICU%,0.125
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,40
OKALOOSA,Available Adult ICU,14
OKALOOSA,Available Adult ICU%,0.259259259
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,8
OKEECHOBEE,Available Adult ICU,0
OKEECHOBEE,Available Adult ICU%,0
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,235
ORANGE,Available Adult ICU,167
ORANGE,Available Adult ICU%,0.415422886
ORANGE,Total AdultICU Capacity,402
ORANGE,Pediatric ICU Census,75
ORANGE,Available Pediatric ICU,38
ORANGE,Available Pediatric ICU%,0.336283186
ORANGE,Total PediatricICU Capacity,113
OSCEOLA,Adult ICU Census,88
OSCEOLA,Available Adult ICU,39
OSCEOLA,Available Adult ICU%,0.307086614
OSCEOLA,Total AdultICU Capacity,127
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,0
OSCEOLA,Available Pediatric ICU%,
OSCEOLA,Total PediatricICU Capacity,0
PALM BEACH,Adult ICU Census,264
PALM BEACH,Available Adult ICU,143
PALM BEACH,Available Adult ICU%,0.351351351
PALM BEACH,Total AdultICU Capacity,407
PALM BEACH,Pediatric ICU Census,16
PALM BEACH,Available Pediatric ICU,16
PALM BEACH,Available Pediatric ICU%,0.5
PALM BEACH,Total PediatricICU Capacity,32
PASCO,Adult ICU Census,109
PASCO,Available Adult ICU,22
PASCO,Available Adult ICU%,0.167938931
PASCO,Total AdultICU Capacity,131
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,232
PINELLAS,Available Adult ICU,65
PINELLAS,Available Adult ICU%,0.218855219
PINELLAS,Total AdultICU Capacity,297
PINELLAS,Pediatric ICU Census,25
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.242424242
PINELLAS,Total PediatricICU Capacity,33
POLK,Adult ICU Census,115
POLK,Available Adult ICU,49
POLK,Available Adult ICU%,0.298780488
POLK,Total AdultICU Capacity,164
POLK,Pediatric ICU Census,10
POLK,Available Pediatric ICU,4
POLK,Available Pediatric ICU%,0.285714286
POLK,Total PediatricICU Capacity,14
PUTNAM,Adult ICU Census,8
PUTNAM,Available Adult ICU,2
PUTNAM,Available Adult ICU%,0.2
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,8
SANTA ROSA,Available Adult ICU,13
SANTA ROSA,Available Adult ICU%,0.619047619
SANTA ROSA,Total AdultICU Capacity,21
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,55
SARASOTA,Available Adult ICU,53
SARASOTA,Available Adult ICU%,0.490740741
SARASOTA,Total AdultICU Capacity,108
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,56
SEMINOLE,Available Adult ICU,17
SEMINOLE,Available Adult ICU%,0.232876712
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,18
ST. JOHNS,Available Adult ICU,26
ST. JOHNS,Available Adult ICU%,0.590909091
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,73
ST. LUCIE,Available Adult ICU,16
ST. LUCIE,Available Adult ICU%,0.179775281
ST. LUCIE,Total AdultICU Capacity,89
ST. LUCIE,Pediatric ICU Census,4
ST. LUCIE,Available Pediatric ICU,2
ST. LUCIE,Available Pediatric ICU%,0.333333333
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,36
SUMTER,Available Adult ICU,4
SUMTER,Available Adult ICU%,0.1
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,160
VOLUSIA,Available Adult ICU,62
VOLUSIA,Available Adult ICU%,0.279279279
VOLUSIA,Total AdultICU Capacity,222
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,13
WALTON,Available Adult ICU,10
WALTON,Available Adult ICU%,0.434782609
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,427"
All,Available Adult ICU,"1,598"
All,Available Adult ICU%,0.265228216
All,Total AdultICU Capacity,"6,025"
All,Pediatric ICU Census,413
All,Available Pediatric ICU,234
All,Available Pediatric ICU%,0.361669243
All,Total PediatricICU Capacity,647
