County,Measure Names,Measure Values
SARASOTA,Total Staffed Bed Capacity,"1,213"
SEMINOLE,Bed Census,702
SEMINOLE,Available,242
SEMINOLE,Available Capacity,0.256355932
SEMINOLE,Total Staffed Bed Capacity,944
ST. JOHNS,Bed Census,178
ST. JOHNS,Available,153
ST. JOHNS,Available Capacity,0.462235650
ST. JOHNS,Total Staffed Bed Capacity,331
ST. LUCIE,Bed Census,704
ST. LUCIE,Available,175
ST. LUCIE,Available Capacity,0.199089875
ST. LUCIE,Total Staffed Bed Capacity,879
SUMTER,Bed Census,252
SUMTER,Available,95
SUMTER,Available Capacity,0.273775216
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,2
TAYLOR,Available,10
TAYLOR,Available Capacity,0.833333333
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,63
UNION,Available,27
UNION,Available Capacity,0.3
UNION,Total Staffed Bed Capacity,90
VOLUSIA,Bed Census,"1,010"
VOLUSIA,Available,561
VOLUSIA,Available Capacity,0.357097390
VOLUSIA,Total Staffed Bed Capacity,"1,571"
WALTON,Bed Census,48
WALTON,Available,69
WALTON,Available Capacity,0.589743590
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,42
WASHINGTON,Available,17
WASHINGTON,Available Capacity,0.288135593
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"44,160"
All,Available,"17,130"
All,Available Capacity,0.279490945
All,Total Staffed Bed Capacity,"61,290"
