County,Measure Names,Measure Values
HILLSBOROUGH,Available Capacity,0.147340426
HILLSBOROUGH,Total Staffed Bed Capacity,"3,760"
HOLMES,Bed Census,11
HOLMES,Available,9
HOLMES,Available Capacity,0.45
HOLMES,Total Staffed Bed Capacity,20
INDIAN RIVER,Bed Census,328
INDIAN RIVER,Available,144
INDIAN RIVER,Available Capacity,0.305084746
INDIAN RIVER,Total Staffed Bed Capacity,472
JACKSON,Bed Census,48
JACKSON,Available,39
JACKSON,Available Capacity,0.448275862
JACKSON,Total Staffed Bed Capacity,87
LAKE,Bed Census,642
LAKE,Available,255
LAKE,Available Capacity,0.284280936
LAKE,Total Staffed Bed Capacity,897
LEE,Bed Census,"1,411"
LEE,Available,395
LEE,Available Capacity,0.218715393
LEE,Total Staffed Bed Capacity,"1,806"
LEON,Bed Census,690
LEON,Available,161
LEON,Available Capacity,0.189189189
LEON,Total Staffed Bed Capacity,851
MADISON,Bed Census,7
MADISON,Available,8
MADISON,Available Capacity,0.533333333
MADISON,Total Staffed Bed Capacity,15
MANATEE,Bed Census,635
MANATEE,Available,125
MANATEE,Available Capacity,0.164473684
MANATEE,Total Staffed Bed Capacity,760
MARION,Bed Census,754
MARION,Available,142
MARION,Available Capacity,0.158482143
MARION,Total Staffed Bed Capacity,896
MARTIN,Bed Census,267
MARTIN,Available,239
MARTIN,Available Capacity,0.472332016
MARTIN,Total Staffed Bed Capacity,506
MIAMI-DADE,Bed Census,"6,114"
MIAMI-DADE,Available,"2,409"
MIAMI-DADE,Available Capacity,0.282646955
MIAMI-DADE,Total Staffed Bed Capacity,"8,523"
MONROE,Bed Census,79
MONROE,Available,86
MONROE,Available Capacity,0.521212121
MONROE,Total Staffed Bed Capacity,165
NASSAU,Bed Census,37
NASSAU,Available,31
NASSAU,Available Capacity,0.455882353
NASSAU,Total Staffed Bed Capacity,68
OKALOOSA,Bed Census,345
OKALOOSA,Available,107
OKALOOSA,Available Capacity,0.236725664
OKALOOSA,Total Staffed Bed Capacity,452
OKEECHOBEE,Bed Census,43
OKEECHOBEE,Available,57
OKEECHOBEE,Available Capacity,0.57
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,276"
ORANGE,Available,"1,134"
ORANGE,Available Capacity,0.257142857
ORANGE,Total Staffed Bed Capacity,"4,410"
OSCEOLA,Bed Census,901
OSCEOLA,Available,283
OSCEOLA,Available Capacity,0.239020270
OSCEOLA,Total Staffed Bed Capacity,"1,184"
PALM BEACH,Bed Census,"2,830"
PALM BEACH,Available,"1,224"
PALM BEACH,Available Capacity,0.301924026
PALM BEACH,Total Staffed Bed Capacity,"4,054"
PASCO,Bed Census,"1,060"
PASCO,Available,268
PASCO,Available Capacity,0.201807229
PASCO,Total Staffed Bed Capacity,"1,328"
PINELLAS,Bed Census,"2,444"
PINELLAS,Available,"1,175"
PINELLAS,Available Capacity,0.324675325
PINELLAS,Total Staffed Bed Capacity,"3,619"
POLK,Bed Census,"1,339"
POLK,Available,315
POLK,Available Capacity,0.190447400
POLK,Total Staffed Bed Capacity,"1,654"
PUTNAM,Bed Census,46
PUTNAM,Available,38
PUTNAM,Available Capacity,0.452380952
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,115
SANTA ROSA,Available,223
SANTA ROSA,Available Capacity,0.659763314
SANTA ROSA,Total Staffed Bed Capacity,338
SARASOTA,Bed Census,938
SARASOTA,Available,268
SARASOTA,Available Capacity,0.222222222
SARASOTA,Total Staffed Bed Capacity,"1,206"
SEMINOLE,Bed Census,671
SEMINOLE,Available,245
SEMINOLE,Available Capacity,0.267467249
SEMINOLE,Total Staffed Bed Capacity,916
ST. JOHNS,Bed Census,184
ST. JOHNS,Available,147
ST. JOHNS,Available Capacity,0.444108761
ST. JOHNS,Total Staffed Bed Capacity,331
ST. LUCIE,Bed Census,712
ST. LUCIE,Available,161
ST. LUCIE,Available Capacity,0.184421535
ST. LUCIE,Total Staffed Bed Capacity,873
SUMTER,Bed Census,250
SUMTER,Available,97
SUMTER,Available Capacity,0.279538905
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,4
TAYLOR,Available,8
TAYLOR,Available Capacity,0.666666667
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,53
UNION,Available,31
UNION,Available Capacity,0.369047619
UNION,Total Staffed Bed Capacity,84
VOLUSIA,Bed Census,"1,072"
VOLUSIA,Available,501
VOLUSIA,Available Capacity,0.318499682
VOLUSIA,Total Staffed Bed Capacity,"1,573"
WALTON,Bed Census,45
WALTON,Available,72
WALTON,Available Capacity,0.615384615
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,48
WASHINGTON,Available,11
WASHINGTON,Available Capacity,0.186440678
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"45,477"
All,Available,"15,557"
All,Available Capacity,0.254890717
All,Total Staffed Bed Capacity,"61,034"
