County,Measure Names,Measure Values
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,4
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,4
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,47
HERNANDO,Available Adult ICU,15
HERNANDO,Available Adult ICU%,0.241935484
HERNANDO,Total AdultICU Capacity,62
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,24
HIGHLANDS,Available Adult ICU,7
HIGHLANDS,Available Adult ICU%,0.225806452
HIGHLANDS,Total AdultICU Capacity,31
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,334
HILLSBOROUGH,Available Adult ICU,46
HILLSBOROUGH,Available Adult ICU%,0.121052632
HILLSBOROUGH,Total AdultICU Capacity,380
HILLSBOROUGH,Pediatric ICU Census,20
HILLSBOROUGH,Available Pediatric ICU,19
HILLSBOROUGH,Available Pediatric ICU%,0.487179487
HILLSBOROUGH,Total PediatricICU Capacity,39
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,18
INDIAN RIVER,Available Adult ICU,12
INDIAN RIVER,Available Adult ICU%,0.4
INDIAN RIVER,Total AdultICU Capacity,30
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,7
JACKSON,Available Adult ICU,2
JACKSON,Available Adult ICU%,0.222222222
JACKSON,Total AdultICU Capacity,9
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,57
LAKE,Available Adult ICU,47
LAKE,Available Adult ICU%,0.451923077
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,110
LEE,Available Adult ICU,28
LEE,Available Adult ICU%,0.202898551
LEE,Total AdultICU Capacity,138
LEE,Pediatric ICU Census,65
LEE,Available Pediatric ICU,21
LEE,Available Pediatric ICU%,0.244186047
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,55
LEON,Available Adult ICU,17
LEON,Available Adult ICU%,0.236111111
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,2
LEON,Available Pediatric ICU,7
LEON,Available Pediatric ICU%,0.777777778
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,48
MANATEE,Available Adult ICU,20
MANATEE,Available Adult ICU%,0.294117647
MANATEE,Total AdultICU Capacity,68
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,82
MARION,Available Adult ICU,7
MARION,Available Adult ICU%,0.078651685
MARION,Total AdultICU Capacity,89
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,16
MARTIN,Available Adult ICU,23
MARTIN,Available Adult ICU%,0.589743590
MARTIN,Total AdultICU Capacity,39
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,748
MIAMI-DADE,Available Adult ICU,185
MIAMI-DADE,Available Adult ICU%,0.198285102
MIAMI-DADE,Total AdultICU Capacity,933
MIAMI-DADE,Pediatric ICU Census,76
MIAMI-DADE,Available Pediatric ICU,49
MIAMI-DADE,Available Pediatric ICU%,0.392
MIAMI-DADE,Total PediatricICU Capacity,125
MONROE,Adult ICU Census,8
MONROE,Available Adult ICU,5
MONROE,Available Adult ICU%,0.384615385
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,4
NASSAU,Available Adult ICU,4
NASSAU,Available Adult ICU%,0.5
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,44
OKALOOSA,Available Adult ICU,10
OKALOOSA,Available Adult ICU%,0.185185185
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,8
OKEECHOBEE,Available Adult ICU,0
OKEECHOBEE,Available Adult ICU%,0
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,269
ORANGE,Available Adult ICU,135
ORANGE,Available Adult ICU%,0.334158416
ORANGE,Total AdultICU Capacity,404
ORANGE,Pediatric ICU Census,76
ORANGE,Available Pediatric ICU,36
ORANGE,Available Pediatric ICU%,0.321428571
ORANGE,Total PediatricICU Capacity,112
OSCEOLA,Adult ICU Census,88
OSCEOLA,Available Adult ICU,35
OSCEOLA,Available Adult ICU%,0.284552846
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,6
OSCEOLA,Available Pediatric ICU%,1
OSCEOLA,Total PediatricICU Capacity,6
PALM BEACH,Adult ICU Census,253
PALM BEACH,Available Adult ICU,147
PALM BEACH,Available Adult ICU%,0.3675
PALM BEACH,Total AdultICU Capacity,400
PALM BEACH,Pediatric ICU Census,15
PALM BEACH,Available Pediatric ICU,17
PALM BEACH,Available Pediatric ICU%,0.53125
PALM BEACH,Total PediatricICU Capacity,32
PASCO,Adult ICU Census,120
PASCO,Available Adult ICU,12
PASCO,Available Adult ICU%,0.090909091
PASCO,Total AdultICU Capacity,132
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,218
PINELLAS,Available Adult ICU,64
PINELLAS,Available Adult ICU%,0.226950355
PINELLAS,Total AdultICU Capacity,282
PINELLAS,Pediatric ICU Census,13
PINELLAS,Available Pediatric ICU,14
PINELLAS,Available Pediatric ICU%,0.518518519
PINELLAS,Total PediatricICU Capacity,27
POLK,Adult ICU Census,115
POLK,Available Adult ICU,29
POLK,Available Adult ICU%,0.201388889
POLK,Total AdultICU Capacity,144
POLK,Pediatric ICU Census,0
POLK,Available Pediatric ICU,0
POLK,Available Pediatric ICU%,
POLK,Total PediatricICU Capacity,0
PUTNAM,Adult ICU Census,7
PUTNAM,Available Adult ICU,3
PUTNAM,Available Adult ICU%,0.3
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,11
SANTA ROSA,Available Adult ICU,12
SANTA ROSA,Available Adult ICU%,0.521739130
SANTA ROSA,Total AdultICU Capacity,23
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,79
SARASOTA,Available Adult ICU,34
SARASOTA,Available Adult ICU%,0.300884956
SARASOTA,Total AdultICU Capacity,113
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,57
SEMINOLE,Available Adult ICU,16
SEMINOLE,Available Adult ICU%,0.219178082
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,26
ST. JOHNS,Available Adult ICU,18
ST. JOHNS,Available Adult ICU%,0.409090909
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,70
ST. LUCIE,Available Adult ICU,20
ST. LUCIE,Available Adult ICU%,0.222222222
ST. LUCIE,Total AdultICU Capacity,90
ST. LUCIE,Pediatric ICU Census,3
ST. LUCIE,Available Pediatric ICU,3
ST. LUCIE,Available Pediatric ICU%,0.5
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,35
SUMTER,Available Adult ICU,5
SUMTER,Available Adult ICU%,0.125
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,173
VOLUSIA,Available Adult ICU,49
VOLUSIA,Available Adult ICU%,0.220720721
VOLUSIA,Total AdultICU Capacity,222
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,12
WALTON,Available Adult ICU,11
WALTON,Available Adult ICU%,0.478260870
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,579"
All,Available Adult ICU,"1,412"
All,Available Adult ICU%,0.235686864
All,Total AdultICU Capacity,"5,991"
All,Pediatric ICU Census,371
All,Available Pediatric ICU,242
All,Available Pediatric ICU%,0.394779772
All,Total PediatricICU Capacity,613
