County,Measure Names,Measure Values
HARDEE,Bed Census,24
HARDEE,Available,1
HARDEE,Available Capacity,0.04
HARDEE,Total Staffed Bed Capacity,25
HENDRY,Bed Census,7
HENDRY,Available,22
HENDRY,Available Capacity,0.758620690
HENDRY,Total Staffed Bed Capacity,29
HERNANDO,Bed Census,455
HERNANDO,Available,261
HERNANDO,Available Capacity,0.364525140
HERNANDO,Total Staffed Bed Capacity,716
HIGHLANDS,Bed Census,162
HIGHLANDS,Available,93
HIGHLANDS,Available Capacity,0.364705882
HIGHLANDS,Total Staffed Bed Capacity,255
HILLSBOROUGH,Bed Census,"3,199"
HILLSBOROUGH,Available,554
HILLSBOROUGH,Available Capacity,0.147615241
HILLSBOROUGH,Total Staffed Bed Capacity,"3,753"
HOLMES,Bed Census,13
HOLMES,Available,7
HOLMES,Available Capacity,0.35
HOLMES,Total Staffed Bed Capacity,20
INDIAN RIVER,Bed Census,318
INDIAN RIVER,Available,137
INDIAN RIVER,Available Capacity,0.301098901
INDIAN RIVER,Total Staffed Bed Capacity,455
JACKSON,Bed Census,37
JACKSON,Available,54
JACKSON,Available Capacity,0.593406593
JACKSON,Total Staffed Bed Capacity,91
LAKE,Bed Census,662
LAKE,Available,236
LAKE,Available Capacity,0.262806236
LAKE,Total Staffed Bed Capacity,898
LEE,Bed Census,"1,424"
LEE,Available,394
LEE,Available Capacity,0.216721672
LEE,Total Staffed Bed Capacity,"1,818"
LEON,Bed Census,683
LEON,Available,165
LEON,Available Capacity,0.194575472
LEON,Total Staffed Bed Capacity,848
MADISON,Bed Census,7
MADISON,Available,8
MADISON,Available Capacity,0.533333333
MADISON,Total Staffed Bed Capacity,15
MANATEE,Bed Census,631
MANATEE,Available,136
MANATEE,Available Capacity,0.177314211
MANATEE,Total Staffed Bed Capacity,767
MARION,Bed Census,770
MARION,Available,141
MARION,Available Capacity,0.154774973
MARION,Total Staffed Bed Capacity,911
MARTIN,Bed Census,239
MARTIN,Available,267
MARTIN,Available Capacity,0.527667984
MARTIN,Total Staffed Bed Capacity,506
MIAMI-DADE,Bed Census,"6,015"
MIAMI-DADE,Available,"2,526"
MIAMI-DADE,Available Capacity,0.295749912
MIAMI-DADE,Total Staffed Bed Capacity,"8,541"
MONROE,Bed Census,62
MONROE,Available,105
MONROE,Available Capacity,0.628742515
MONROE,Total Staffed Bed Capacity,167
NASSAU,Bed Census,25
NASSAU,Available,43
NASSAU,Available Capacity,0.632352941
NASSAU,Total Staffed Bed Capacity,68
OKALOOSA,Bed Census,358
OKALOOSA,Available,93
OKALOOSA,Available Capacity,0.206208426
OKALOOSA,Total Staffed Bed Capacity,451
OKEECHOBEE,Bed Census,47
OKEECHOBEE,Available,53
OKEECHOBEE,Available Capacity,0.53
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,234"
ORANGE,Available,"1,178"
ORANGE,Available Capacity,0.266999093
ORANGE,Total Staffed Bed Capacity,"4,412"
OSCEOLA,Bed Census,878
OSCEOLA,Available,260
OSCEOLA,Available Capacity,0.228471002
OSCEOLA,Total Staffed Bed Capacity,"1,138"
PALM BEACH,Bed Census,"2,597"
PALM BEACH,Available,"1,347"
PALM BEACH,Available Capacity,0.341531440
PALM BEACH,Total Staffed Bed Capacity,"3,944"
PASCO,Bed Census,"1,097"
PASCO,Available,228
PASCO,Available Capacity,0.172075472
PASCO,Total Staffed Bed Capacity,"1,325"
PINELLAS,Bed Census,"2,356"
PINELLAS,Available,"1,316"
PINELLAS,Available Capacity,0.358387800
PINELLAS,Total Staffed Bed Capacity,"3,672"
POLK,Bed Census,"1,256"
POLK,Available,372
POLK,Available Capacity,0.228501229
POLK,Total Staffed Bed Capacity,"1,628"
PUTNAM,Bed Census,50
PUTNAM,Available,34
PUTNAM,Available Capacity,0.404761905
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,117
SANTA ROSA,Available,224
SANTA ROSA,Available Capacity,0.656891496
SANTA ROSA,Total Staffed Bed Capacity,341
SARASOTA,Bed Census,993
SARASOTA,Available,310
SARASOTA,Available Capacity,0.237912510
SARASOTA,Total Staffed Bed Capacity,"1,303"
SEMINOLE,Bed Census,678
SEMINOLE,Available,241
SEMINOLE,Available Capacity,0.262241567
SEMINOLE,Total Staffed Bed Capacity,919
ST. JOHNS,Bed Census,165
ST. JOHNS,Available,165
ST. JOHNS,Available Capacity,0.5
ST. JOHNS,Total Staffed Bed Capacity,330
ST. LUCIE,Bed Census,685
ST. LUCIE,Available,188
ST. LUCIE,Available Capacity,0.215349370
ST. LUCIE,Total Staffed Bed Capacity,873
SUMTER,Bed Census,250
SUMTER,Available,97
SUMTER,Available Capacity,0.279538905
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,6
TAYLOR,Available,6
TAYLOR,Available Capacity,0.5
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,59
UNION,Available,29
UNION,Available Capacity,0.329545455
UNION,Total Staffed Bed Capacity,88
VOLUSIA,Bed Census,"1,037"
VOLUSIA,Available,559
VOLUSIA,Available Capacity,0.350250627
VOLUSIA,Total Staffed Bed Capacity,"1,596"
WALTON,Bed Census,49
WALTON,Available,68
WALTON,Available Capacity,0.581196581
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,44
WASHINGTON,Available,15
WASHINGTON,Available Capacity,0.254237288
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"44,511"
All,Available,"16,489"
All,Available Capacity,0.270311475
All,Total Staffed Bed Capacity,"61,000"
