County,Measure Names,Measure Values
MIAMI-DADE,Available Capacity,0.284618959
MIAMI-DADE,Total Staffed Bed Capacity,"8,608"
MONROE,Bed Census,81
MONROE,Available,84
MONROE,Available Capacity,0.509090909
MONROE,Total Staffed Bed Capacity,165
NASSAU,Bed Census,33
NASSAU,Available,35
NASSAU,Available Capacity,0.514705882
NASSAU,Total Staffed Bed Capacity,68
OKALOOSA,Bed Census,379
OKALOOSA,Available,80
OKALOOSA,Available Capacity,0.174291939
OKALOOSA,Total Staffed Bed Capacity,459
OKEECHOBEE,Bed Census,64
OKEECHOBEE,Available,36
OKEECHOBEE,Available Capacity,0.36
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,304"
ORANGE,Available,"1,126"
ORANGE,Available Capacity,0.254176072
ORANGE,Total Staffed Bed Capacity,"4,430"
OSCEOLA,Bed Census,892
OSCEOLA,Available,274
OSCEOLA,Available Capacity,0.234991424
OSCEOLA,Total Staffed Bed Capacity,"1,166"
PALM BEACH,Bed Census,"2,665"
PALM BEACH,Available,"1,380"
PALM BEACH,Available Capacity,0.341161928
PALM BEACH,Total Staffed Bed Capacity,"4,045"
PASCO,Bed Census,"1,170"
PASCO,Available,179
PASCO,Available Capacity,0.132690882
PASCO,Total Staffed Bed Capacity,"1,349"
PINELLAS,Bed Census,"2,253"
PINELLAS,Available,972
PINELLAS,Available Capacity,0.301395349
PINELLAS,Total Staffed Bed Capacity,"3,225"
POLK,Bed Census,"1,267"
POLK,Available,367
POLK,Available Capacity,0.224602203
POLK,Total Staffed Bed Capacity,"1,634"
PUTNAM,Bed Census,68
PUTNAM,Available,16
PUTNAM,Available Capacity,0.190476190
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,112
SANTA ROSA,Available,225
SANTA ROSA,Available Capacity,0.667655786
SANTA ROSA,Total Staffed Bed Capacity,337
SARASOTA,Bed Census,"1,011"
SARASOTA,Available,216
SARASOTA,Available Capacity,0.176039120
SARASOTA,Total Staffed Bed Capacity,"1,227"
SEMINOLE,Bed Census,726
SEMINOLE,Available,199
SEMINOLE,Available Capacity,0.215135135
SEMINOLE,Total Staffed Bed Capacity,925
ST. JOHNS,Bed Census,199
ST. JOHNS,Available,127
ST. JOHNS,Available Capacity,0.389570552
ST. JOHNS,Total Staffed Bed Capacity,326
ST. LUCIE,Bed Census,724
ST. LUCIE,Available,146
ST. LUCIE,Available Capacity,0.167816092
ST. LUCIE,Total Staffed Bed Capacity,870
SUMTER,Bed Census,249
SUMTER,Available,98
SUMTER,Available Capacity,0.282420749
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,6
TAYLOR,Available,6
TAYLOR,Available Capacity,0.5
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,64
UNION,Available,26
UNION,Available Capacity,0.288888889
UNION,Total Staffed Bed Capacity,90
VOLUSIA,Bed Census,"1,136"
VOLUSIA,Available,490
VOLUSIA,Available Capacity,0.301353014
VOLUSIA,Total Staffed Bed Capacity,"1,626"
WALTON,Bed Census,46
WALTON,Available,71
WALTON,Available Capacity,0.606837607
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,38
WASHINGTON,Available,21
WASHINGTON,Available Capacity,0.355932203
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"45,792"
All,Available,"15,115"
All,Available Capacity,0.248165236
All,Total Staffed Bed Capacity,"60,907"
