County,Measure Names,Measure Values
PALM BEACH,Total Staffed Bed Capacity,"3,955"
PASCO,Bed Census,"1,040"
PASCO,Available,285
PASCO,Available Capacity,0.215094340
PASCO,Total Staffed Bed Capacity,"1,325"
PINELLAS,Bed Census,"2,194"
PINELLAS,Available,947
PINELLAS,Available Capacity,0.301496339
PINELLAS,Total Staffed Bed Capacity,"3,141"
POLK,Bed Census,"1,249"
POLK,Available,358
POLK,Available Capacity,0.222775358
POLK,Total Staffed Bed Capacity,"1,607"
PUTNAM,Bed Census,63
PUTNAM,Available,21
PUTNAM,Available Capacity,0.25
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,125
SANTA ROSA,Available,234
SANTA ROSA,Available Capacity,0.651810585
SANTA ROSA,Total Staffed Bed Capacity,359
SARASOTA,Bed Census,939
SARASOTA,Available,284
SARASOTA,Available Capacity,0.232215863
SARASOTA,Total Staffed Bed Capacity,"1,223"
SEMINOLE,Bed Census,617
SEMINOLE,Available,329
SEMINOLE,Available Capacity,0.347780127
SEMINOLE,Total Staffed Bed Capacity,946
ST. JOHNS,Bed Census,169
ST. JOHNS,Available,161
ST. JOHNS,Available Capacity,0.487878788
ST. JOHNS,Total Staffed Bed Capacity,330
ST. LUCIE,Bed Census,702
ST. LUCIE,Available,196
ST. LUCIE,Available Capacity,0.218262806
ST. LUCIE,Total Staffed Bed Capacity,898
SUMTER,Bed Census,227
SUMTER,Available,120
SUMTER,Available Capacity,0.345821326
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,2
TAYLOR,Available,10
TAYLOR,Available Capacity,0.833333333
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,68
UNION,Available,27
UNION,Available Capacity,0.284210526
UNION,Total Staffed Bed Capacity,95
VOLUSIA,Bed Census,"1,079"
VOLUSIA,Available,519
VOLUSIA,Available Capacity,0.324780976
VOLUSIA,Total Staffed Bed Capacity,"1,598"
WALTON,Bed Census,64
WALTON,Available,53
WALTON,Available Capacity,0.452991453
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,43
WASHINGTON,Available,16
WASHINGTON,Available Capacity,0.271186441
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"43,694"
All,Available,"16,585"
All,Available Capacity,0.275137278
All,Total Staffed Bed Capacity,"60,279"
