County,Measure Names,Measure Values
POLK,Available,359
POLK,Available Capacity,0.212930012
POLK,Total Staffed Bed Capacity,"1,686"
PUTNAM,Bed Census,61
PUTNAM,Available,23
PUTNAM,Available Capacity,0.273809524
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,118
SANTA ROSA,Available,231
SANTA ROSA,Available Capacity,0.661891117
SANTA ROSA,Total Staffed Bed Capacity,349
SARASOTA,Bed Census,"1,074"
SARASOTA,Available,217
SARASOTA,Available Capacity,0.168086754
SARASOTA,Total Staffed Bed Capacity,"1,291"
SEMINOLE,Bed Census,742
SEMINOLE,Available,196
SEMINOLE,Available Capacity,0.208955224
SEMINOLE,Total Staffed Bed Capacity,938
ST. JOHNS,Bed Census,189
ST. JOHNS,Available,140
ST. JOHNS,Available Capacity,0.425531915
ST. JOHNS,Total Staffed Bed Capacity,329
ST. LUCIE,Bed Census,740
ST. LUCIE,Available,161
ST. LUCIE,Available Capacity,0.178690344
ST. LUCIE,Total Staffed Bed Capacity,901
SUMTER,Bed Census,258
SUMTER,Available,89
SUMTER,Available Capacity,0.256484150
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,6
TAYLOR,Available,6
TAYLOR,Available Capacity,0.5
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,62
UNION,Available,27
UNION,Available Capacity,0.303370787
UNION,Total Staffed Bed Capacity,89
VOLUSIA,Bed Census,"1,057"
VOLUSIA,Available,524
VOLUSIA,Available Capacity,0.331435800
VOLUSIA,Total Staffed Bed Capacity,"1,581"
WALTON,Bed Census,61
WALTON,Available,56
WALTON,Available Capacity,0.478632479
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,40
WASHINGTON,Available,19
WASHINGTON,Available Capacity,0.322033898
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,612"
All,Available,"14,734"
All,Available Capacity,0.240178659
All,Total Staffed Bed Capacity,"61,346"
