County,Measure Names,Measure Values
PALM BEACH,Total Staffed Bed Capacity,"4,047"
PASCO,Bed Census,"1,139"
PASCO,Available,234
PASCO,Available Capacity,0.170429716
PASCO,Total Staffed Bed Capacity,"1,373"
PINELLAS,Bed Census,"2,326"
PINELLAS,Available,777
PINELLAS,Available Capacity,0.250402836
PINELLAS,Total Staffed Bed Capacity,"3,103"
POLK,Bed Census,"1,302"
POLK,Available,382
POLK,Available Capacity,0.226840855
POLK,Total Staffed Bed Capacity,"1,684"
PUTNAM,Bed Census,61
PUTNAM,Available,23
PUTNAM,Available Capacity,0.273809524
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,128
SANTA ROSA,Available,218
SANTA ROSA,Available Capacity,0.630057803
SANTA ROSA,Total Staffed Bed Capacity,346
SARASOTA,Bed Census,"1,076"
SARASOTA,Available,215
SARASOTA,Available Capacity,0.166537568
SARASOTA,Total Staffed Bed Capacity,"1,291"
SEMINOLE,Bed Census,739
SEMINOLE,Available,199
SEMINOLE,Available Capacity,0.212153518
SEMINOLE,Total Staffed Bed Capacity,938
ST. JOHNS,Bed Census,189
ST. JOHNS,Available,140
ST. JOHNS,Available Capacity,0.425531915
ST. JOHNS,Total Staffed Bed Capacity,329
ST. LUCIE,Bed Census,740
ST. LUCIE,Available,161
ST. LUCIE,Available Capacity,0.178690344
ST. LUCIE,Total Staffed Bed Capacity,901
SUMTER,Bed Census,258
SUMTER,Available,89
SUMTER,Available Capacity,0.256484150
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,5
TAYLOR,Available,7
TAYLOR,Available Capacity,0.583333333
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,61
UNION,Available,28
UNION,Available Capacity,0.314606742
UNION,Total Staffed Bed Capacity,89
VOLUSIA,Bed Census,"1,055"
VOLUSIA,Available,507
VOLUSIA,Available Capacity,0.324583867
VOLUSIA,Total Staffed Bed Capacity,"1,562"
WALTON,Bed Census,64
WALTON,Available,53
WALTON,Available Capacity,0.452991453
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,42
WASHINGTON,Available,17
WASHINGTON,Available Capacity,0.288135593
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,552"
All,Available,"14,734"
All,Available Capacity,0.240413798
All,Total Staffed Bed Capacity,"61,286"
