County,Measure Names,Measure Values
FLAGLER,Total Staffed Bed Capacity,99
FRANKLIN,Bed Census,3
FRANKLIN,Available,12
FRANKLIN,Available Capacity,0.8
FRANKLIN,Total Staffed Bed Capacity,15
GADSDEN,Bed Census,657
GADSDEN,Available,296
GADSDEN,Available Capacity,0.310598111
GADSDEN,Total Staffed Bed Capacity,953
GULF,Bed Census,5
GULF,Available,16
GULF,Available Capacity,0.761904762
GULF,Total Staffed Bed Capacity,21
HARDEE,Bed Census,22
HARDEE,Available,3
HARDEE,Available Capacity,0.12
HARDEE,Total Staffed Bed Capacity,25
HENDRY,Bed Census,9
HENDRY,Available,20
HENDRY,Available Capacity,0.689655172
HENDRY,Total Staffed Bed Capacity,29
HERNANDO,Bed Census,525
HERNANDO,Available,199
HERNANDO,Available Capacity,0.274861878
HERNANDO,Total Staffed Bed Capacity,724
HIGHLANDS,Bed Census,199
HIGHLANDS,Available,56
HIGHLANDS,Available Capacity,0.219607843
HIGHLANDS,Total Staffed Bed Capacity,255
HILLSBOROUGH,Bed Census,"3,204"
HILLSBOROUGH,Available,644
HILLSBOROUGH,Available Capacity,0.167359667
HILLSBOROUGH,Total Staffed Bed Capacity,"3,848"
HOLMES,Bed Census,12
HOLMES,Available,8
HOLMES,Available Capacity,0.4
HOLMES,Total Staffed Bed Capacity,20
INDIAN RIVER,Bed Census,302
INDIAN RIVER,Available,153
INDIAN RIVER,Available Capacity,0.336263736
INDIAN RIVER,Total Staffed Bed Capacity,455
JACKSON,Bed Census,43
JACKSON,Available,44
JACKSON,Available Capacity,0.505747126
JACKSON,Total Staffed Bed Capacity,87
LAKE,Bed Census,610
LAKE,Available,282
LAKE,Available Capacity,0.316143498
LAKE,Total Staffed Bed Capacity,892
LEE,Bed Census,"1,465"
LEE,Available,351
LEE,Available Capacity,0.193281938
LEE,Total Staffed Bed Capacity,"1,816"
LEON,Bed Census,730
LEON,Available,133
LEON,Available Capacity,0.154113557
LEON,Total Staffed Bed Capacity,863
MADISON,Bed Census,7
MADISON,Available,8
MADISON,Available Capacity,0.533333333
MADISON,Total Staffed Bed Capacity,15
MANATEE,Bed Census,628
MANATEE,Available,146
MANATEE,Available Capacity,0.188630491
MANATEE,Total Staffed Bed Capacity,774
MARION,Bed Census,782
MARION,Available,115
MARION,Available Capacity,0.128205128
MARION,Total Staffed Bed Capacity,897
MARTIN,Bed Census,254
MARTIN,Available,252
MARTIN,Available Capacity,0.498023715
MARTIN,Total Staffed Bed Capacity,506
MIAMI-DADE,Bed Census,"6,156"
MIAMI-DADE,Available,"2,472"
MIAMI-DADE,Available Capacity,0.286509040
MIAMI-DADE,Total Staffed Bed Capacity,"8,628"
MONROE,Bed Census,101
MONROE,Available,66
MONROE,Available Capacity,0.395209581
MONROE,Total Staffed Bed Capacity,167
NASSAU,Bed Census,40
NASSAU,Available,28
NASSAU,Available Capacity,0.411764706
NASSAU,Total Staffed Bed Capacity,68
OKALOOSA,Bed Census,358
OKALOOSA,Available,95
OKALOOSA,Available Capacity,0.209713024
OKALOOSA,Total Staffed Bed Capacity,453
OKEECHOBEE,Bed Census,50
OKEECHOBEE,Available,50
OKEECHOBEE,Available Capacity,0.5
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,365"
ORANGE,Available,"1,032"
ORANGE,Available Capacity,0.234705481
ORANGE,Total Staffed Bed Capacity,"4,397"
OSCEOLA,Bed Census,888
OSCEOLA,Available,286
OSCEOLA,Available Capacity,0.243611584
OSCEOLA,Total Staffed Bed Capacity,"1,174"
PALM BEACH,Bed Census,"2,786"
PALM BEACH,Available,"1,235"
PALM BEACH,Available Capacity,0.307137528
PALM BEACH,Total Staffed Bed Capacity,"4,021"
PASCO,Bed Census,"1,098"
PASCO,Available,233
PASCO,Available Capacity,0.175056349
PASCO,Total Staffed Bed Capacity,"1,331"
PINELLAS,Bed Census,"2,464"
PINELLAS,Available,"1,163"
PINELLAS,Available Capacity,0.320650675
PINELLAS,Total Staffed Bed Capacity,"3,627"
POLK,Bed Census,"1,325"
POLK,Available,327
POLK,Available Capacity,0.197941889
POLK,Total Staffed Bed Capacity,"1,652"
PUTNAM,Bed Census,59
PUTNAM,Available,25
PUTNAM,Available Capacity,0.297619048
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,135
SANTA ROSA,Available,216
SANTA ROSA,Available Capacity,0.615384615
SANTA ROSA,Total Staffed Bed Capacity,351
SARASOTA,Bed Census,964
SARASOTA,Available,272
SARASOTA,Available Capacity,0.220064725
SARASOTA,Total Staffed Bed Capacity,"1,236"
SEMINOLE,Bed Census,703
SEMINOLE,Available,245
SEMINOLE,Available Capacity,0.258438819
SEMINOLE,Total Staffed Bed Capacity,948
ST. JOHNS,Bed Census,206
ST. JOHNS,Available,126
ST. JOHNS,Available Capacity,0.379518072
ST. JOHNS,Total Staffed Bed Capacity,332
ST. LUCIE,Bed Census,723
ST. LUCIE,Available,153
ST. LUCIE,Available Capacity,0.174657534
ST. LUCIE,Total Staffed Bed Capacity,876
SUMTER,Bed Census,255
SUMTER,Available,92
SUMTER,Available Capacity,0.265129683
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,7
TAYLOR,Available,5
TAYLOR,Available Capacity,0.416666667
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,59
UNION,Available,31
UNION,Available Capacity,0.344444444
UNION,Total Staffed Bed Capacity,90
VOLUSIA,Bed Census,"1,116"
VOLUSIA,Available,517
VOLUSIA,Available Capacity,0.316595224
VOLUSIA,Total Staffed Bed Capacity,"1,633"
WALTON,Bed Census,57
WALTON,Available,60
WALTON,Available Capacity,0.512820513
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,51
WASHINGTON,Available,8
WASHINGTON,Available Capacity,0.135593220
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"48,251"
All,Available,"15,165"
All,Available Capacity,0.239135234
All,Total Staffed Bed Capacity,"63,416"
