County,Measure Names,Measure Values
SANTA ROSA,Total Staffed Bed Capacity,343
SARASOTA,Bed Census,918
SARASOTA,Available,307
SARASOTA,Available Capacity,0.250612245
SARASOTA,Total Staffed Bed Capacity,"1,225"
SEMINOLE,Bed Census,663
SEMINOLE,Available,285
SEMINOLE,Available Capacity,0.300632911
SEMINOLE,Total Staffed Bed Capacity,948
ST. JOHNS,Bed Census,180
ST. JOHNS,Available,151
ST. JOHNS,Available Capacity,0.456193353
ST. JOHNS,Total Staffed Bed Capacity,331
ST. LUCIE,Bed Census,718
ST. LUCIE,Available,157
ST. LUCIE,Available Capacity,0.179428571
ST. LUCIE,Total Staffed Bed Capacity,875
SUMTER,Bed Census,255
SUMTER,Available,92
SUMTER,Available Capacity,0.265129683
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,6
TAYLOR,Available,6
TAYLOR,Available Capacity,0.5
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,52
UNION,Available,31
UNION,Available Capacity,0.373493976
UNION,Total Staffed Bed Capacity,83
VOLUSIA,Bed Census,"1,044"
VOLUSIA,Available,561
VOLUSIA,Available Capacity,0.349532710
VOLUSIA,Total Staffed Bed Capacity,"1,605"
WALTON,Bed Census,47
WALTON,Available,70
WALTON,Available Capacity,0.598290598
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,51
WASHINGTON,Available,8
WASHINGTON,Available Capacity,0.135593220
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"44,712"
All,Available,"16,432"
All,Available Capacity,0.268742640
All,Total Staffed Bed Capacity,"61,144"
