County,Measure Names,Measure Values
ST. JOHNS,Bed Census,213
ST. JOHNS,Available,117
ST. JOHNS,Available Capacity,0.354545455
ST. JOHNS,Total Staffed Bed Capacity,330
ST. LUCIE,Bed Census,720
ST. LUCIE,Available,153
ST. LUCIE,Available Capacity,0.175257732
ST. LUCIE,Total Staffed Bed Capacity,873
SUMTER,Bed Census,209
SUMTER,Available,138
SUMTER,Available Capacity,0.397694524
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,5
TAYLOR,Available,7
TAYLOR,Available Capacity,0.583333333
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,72
UNION,Available,26
UNION,Available Capacity,0.265306122
UNION,Total Staffed Bed Capacity,98
VOLUSIA,Bed Census,"1,210"
VOLUSIA,Available,457
VOLUSIA,Available Capacity,0.274145171
VOLUSIA,Total Staffed Bed Capacity,"1,667"
WALTON,Bed Census,55
WALTON,Available,62
WALTON,Available Capacity,0.529914530
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,44
WASHINGTON,Available,15
WASHINGTON,Available Capacity,0.254237288
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,651"
All,Available,"14,690"
All,Available Capacity,0.239480934
All,Total Staffed Bed Capacity,"61,341"
