County,Measure Names,Measure Values
ESCAMBIA,Available Pediatric ICU,10
ESCAMBIA,Available Pediatric ICU%,0.625
ESCAMBIA,Total PediatricICU Capacity,16
FLAGLER,Adult ICU Census,13
FLAGLER,Available Adult ICU,5
FLAGLER,Available Adult ICU%,0.277777778
FLAGLER,Total AdultICU Capacity,18
FLAGLER,Pediatric ICU Census,0
FLAGLER,Available Pediatric ICU,0
FLAGLER,Available Pediatric ICU%,
FLAGLER,Total PediatricICU Capacity,0
FRANKLIN,Adult ICU Census,0
FRANKLIN,Available Adult ICU,0
FRANKLIN,Available Adult ICU%,
FRANKLIN,Total AdultICU Capacity,0
FRANKLIN,Pediatric ICU Census,0
FRANKLIN,Available Pediatric ICU,0
FRANKLIN,Available Pediatric ICU%,
FRANKLIN,Total PediatricICU Capacity,0
GADSDEN,Adult ICU Census,0
GADSDEN,Available Adult ICU,0
GADSDEN,Available Adult ICU%,
GADSDEN,Total AdultICU Capacity,0
GADSDEN,Pediatric ICU Census,0
GADSDEN,Available Pediatric ICU,0
GADSDEN,Available Pediatric ICU%,
GADSDEN,Total PediatricICU Capacity,0
GULF,Adult ICU Census,0
GULF,Available Adult ICU,0
GULF,Available Adult ICU%,
GULF,Total AdultICU Capacity,0
GULF,Pediatric ICU Census,0
GULF,Available Pediatric ICU,0
GULF,Available Pediatric ICU%,
GULF,Total PediatricICU Capacity,0
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,4
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,4
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,51
HERNANDO,Available Adult ICU,11
HERNANDO,Available Adult ICU%,0.177419355
HERNANDO,Total AdultICU Capacity,62
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,25
HIGHLANDS,Available Adult ICU,9
HIGHLANDS,Available Adult ICU%,0.264705882
HIGHLANDS,Total AdultICU Capacity,34
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,335
HILLSBOROUGH,Available Adult ICU,41
HILLSBOROUGH,Available Adult ICU%,0.109042553
HILLSBOROUGH,Total AdultICU Capacity,376
HILLSBOROUGH,Pediatric ICU Census,18
HILLSBOROUGH,Available Pediatric ICU,19
HILLSBOROUGH,Available Pediatric ICU%,0.513513514
HILLSBOROUGH,Total PediatricICU Capacity,37
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,22
INDIAN RIVER,Available Adult ICU,9
INDIAN RIVER,Available Adult ICU%,0.290322581
INDIAN RIVER,Total AdultICU Capacity,31
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,2
JACKSON,Available Adult ICU,6
JACKSON,Available Adult ICU%,0.75
JACKSON,Total AdultICU Capacity,8
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,68
LAKE,Available Adult ICU,36
LAKE,Available Adult ICU%,0.346153846
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,111
LEE,Available Adult ICU,29
LEE,Available Adult ICU%,0.207142857
LEE,Total AdultICU Capacity,140
LEE,Pediatric ICU Census,62
LEE,Available Pediatric ICU,24
LEE,Available Pediatric ICU%,0.279069767
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,54
LEON,Available Adult ICU,18
LEON,Available Adult ICU%,0.25
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,1
LEON,Available Pediatric ICU,8
LEON,Available Pediatric ICU%,0.888888889
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,51
MANATEE,Available Adult ICU,12
MANATEE,Available Adult ICU%,0.190476190
MANATEE,Total AdultICU Capacity,63
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,83
MARION,Available Adult ICU,4
MARION,Available Adult ICU%,0.045977011
MARION,Total AdultICU Capacity,87
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,14
MARTIN,Available Adult ICU,25
MARTIN,Available Adult ICU%,0.641025641
MARTIN,Total AdultICU Capacity,39
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,748
MIAMI-DADE,Available Adult ICU,196
MIAMI-DADE,Available Adult ICU%,0.207627119
MIAMI-DADE,Total AdultICU Capacity,944
MIAMI-DADE,Pediatric ICU Census,76
MIAMI-DADE,Available Pediatric ICU,55
MIAMI-DADE,Available Pediatric ICU%,0.419847328
MIAMI-DADE,Total PediatricICU Capacity,131
MONROE,Adult ICU Census,8
MONROE,Available Adult ICU,5
MONROE,Available Adult ICU%,0.384615385
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,4
NASSAU,Available Adult ICU,4
NASSAU,Available Adult ICU%,0.5
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,45
OKALOOSA,Available Adult ICU,9
OKALOOSA,Available Adult ICU%,0.166666667
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,7
OKEECHOBEE,Available Adult ICU,1
OKEECHOBEE,Available Adult ICU%,0.125
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,271
ORANGE,Available Adult ICU,133
ORANGE,Available Adult ICU%,0.329207921
ORANGE,Total AdultICU Capacity,404
ORANGE,Pediatric ICU Census,84
ORANGE,Available Pediatric ICU,28
ORANGE,Available Pediatric ICU%,0.25
ORANGE,Total PediatricICU Capacity,112
OSCEOLA,Adult ICU Census,94
OSCEOLA,Available Adult ICU,29
OSCEOLA,Available Adult ICU%,0.235772358
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,6
OSCEOLA,Available Pediatric ICU%,1
OSCEOLA,Total PediatricICU Capacity,6
PALM BEACH,Adult ICU Census,264
PALM BEACH,Available Adult ICU,142
PALM BEACH,Available Adult ICU%,0.349753695
PALM BEACH,Total AdultICU Capacity,406
PALM BEACH,Pediatric ICU Census,16
PALM BEACH,Available Pediatric ICU,16
PALM BEACH,Available Pediatric ICU%,0.5
PALM BEACH,Total PediatricICU Capacity,32
PASCO,Adult ICU Census,119
PASCO,Available Adult ICU,11
PASCO,Available Adult ICU%,0.084615385
PASCO,Total AdultICU Capacity,130
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,232
PINELLAS,Available Adult ICU,59
PINELLAS,Available Adult ICU%,0.202749141
PINELLAS,Total AdultICU Capacity,291
PINELLAS,Pediatric ICU Census,24
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.25
PINELLAS,Total PediatricICU Capacity,32
POLK,Adult ICU Census,140
POLK,Available Adult ICU,8
POLK,Available Adult ICU%,0.054054054
POLK,Total AdultICU Capacity,148
POLK,Pediatric ICU Census,0
POLK,Available Pediatric ICU,0
POLK,Available Pediatric ICU%,
POLK,Total PediatricICU Capacity,0
PUTNAM,Adult ICU Census,5
PUTNAM,Available Adult ICU,5
PUTNAM,Available Adult ICU%,0.5
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,8
SANTA ROSA,Available Adult ICU,14
SANTA ROSA,Available Adult ICU%,0.636363636
SANTA ROSA,Total AdultICU Capacity,22
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,66
SARASOTA,Available Adult ICU,42
SARASOTA,Available Adult ICU%,0.388888889
SARASOTA,Total AdultICU Capacity,108
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,65
SEMINOLE,Available Adult ICU,8
SEMINOLE,Available Adult ICU%,0.109589041
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,28
ST. JOHNS,Available Adult ICU,16
ST. JOHNS,Available Adult ICU%,0.363636364
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,78
ST. LUCIE,Available Adult ICU,11
ST. LUCIE,Available Adult ICU%,0.123595506
ST. LUCIE,Total AdultICU Capacity,89
ST. LUCIE,Pediatric ICU Census,2
ST. LUCIE,Available Pediatric ICU,4
ST. LUCIE,Available Pediatric ICU%,0.666666667
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,31
SUMTER,Available Adult ICU,9
SUMTER,Available Adult ICU%,0.225
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,157
VOLUSIA,Available Adult ICU,59
VOLUSIA,Available Adult ICU%,0.273148148
VOLUSIA,Total AdultICU Capacity,216
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,7
WALTON,Available Adult ICU,16
WALTON,Available Adult ICU%,0.695652174
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,698"
All,Available Adult ICU,"1,365"
All,Available Adult ICU%,0.225136071
All,Total AdultICU Capacity,"6,063"
All,Pediatric ICU Census,391
All,Available Pediatric ICU,234
All,Available Pediatric ICU%,0.3744
All,Total PediatricICU Capacity,625
