County,Measure Names,Measure Values
UNION,Total Staffed Bed Capacity,89
VOLUSIA,Bed Census,"1,093"
VOLUSIA,Available,499
VOLUSIA,Available Capacity,0.313442211
VOLUSIA,Total Staffed Bed Capacity,"1,592"
WALTON,Bed Census,57
WALTON,Available,60
WALTON,Available Capacity,0.512820513
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,37
WASHINGTON,Available,22
WASHINGTON,Available Capacity,0.372881356
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"44,765"
All,Available,"16,684"
All,Available Capacity,0.271509707
All,Total Staffed Bed Capacity,"61,449"
