County,Measure Names,Measure Values
OKALOOSA,Total Staffed Bed Capacity,458
OKEECHOBEE,Bed Census,55
OKEECHOBEE,Available,45
OKEECHOBEE,Available Capacity,0.45
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,410"
ORANGE,Available,"1,051"
ORANGE,Available Capacity,0.235597400
ORANGE,Total Staffed Bed Capacity,"4,461"
OSCEOLA,Bed Census,884
OSCEOLA,Available,287
OSCEOLA,Available Capacity,0.245089667
OSCEOLA,Total Staffed Bed Capacity,"1,171"
PALM BEACH,Bed Census,"2,797"
PALM BEACH,Available,"1,235"
PALM BEACH,Available Capacity,0.306299603
PALM BEACH,Total Staffed Bed Capacity,"4,032"
PASCO,Bed Census,"1,126"
PASCO,Available,260
PASCO,Available Capacity,0.187590188
PASCO,Total Staffed Bed Capacity,"1,386"
PINELLAS,Bed Census,"2,344"
PINELLAS,Available,771
PINELLAS,Available Capacity,0.247512039
PINELLAS,Total Staffed Bed Capacity,"3,115"
POLK,Bed Census,"1,309"
POLK,Available,371
POLK,Available Capacity,0.220833333
POLK,Total Staffed Bed Capacity,"1,680"
PUTNAM,Bed Census,62
PUTNAM,Available,22
PUTNAM,Available Capacity,0.261904762
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,126
SANTA ROSA,Available,220
SANTA ROSA,Available Capacity,0.635838150
SANTA ROSA,Total Staffed Bed Capacity,346
SARASOTA,Bed Census,"1,076"
SARASOTA,Available,197
SARASOTA,Available Capacity,0.154752553
SARASOTA,Total Staffed Bed Capacity,"1,273"
SEMINOLE,Bed Census,726
SEMINOLE,Available,203
SEMINOLE,Available Capacity,0.218514532
SEMINOLE,Total Staffed Bed Capacity,929
ST. JOHNS,Bed Census,202
ST. JOHNS,Available,129
ST. JOHNS,Available Capacity,0.389728097
ST. JOHNS,Total Staffed Bed Capacity,331
ST. LUCIE,Bed Census,745
ST. LUCIE,Available,143
ST. LUCIE,Available Capacity,0.161036036
ST. LUCIE,Total Staffed Bed Capacity,888
SUMTER,Bed Census,249
SUMTER,Available,98
SUMTER,Available Capacity,0.282420749
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,5
TAYLOR,Available,7
TAYLOR,Available Capacity,0.583333333
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,61
UNION,Available,28
UNION,Available Capacity,0.314606742
UNION,Total Staffed Bed Capacity,89
VOLUSIA,Bed Census,"1,120"
VOLUSIA,Available,439
VOLUSIA,Available Capacity,0.281590763
VOLUSIA,Total Staffed Bed Capacity,"1,559"
WALTON,Bed Census,66
WALTON,Available,51
WALTON,Available Capacity,0.435897436
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,42
WASHINGTON,Available,17
WASHINGTON,Available Capacity,0.288135593
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,562"
All,Available,"14,600"
All,Available Capacity,0.238710310
All,Total Staffed Bed Capacity,"61,162"
