County,Measure Names,Measure Values
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,7
OKEECHOBEE,Available Adult ICU,1
OKEECHOBEE,Available Adult ICU%,0.125
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,274
ORANGE,Available Adult ICU,130
ORANGE,Available Adult ICU%,0.321782178
ORANGE,Total AdultICU Capacity,404
ORANGE,Pediatric ICU Census,89
ORANGE,Available Pediatric ICU,23
ORANGE,Available Pediatric ICU%,0.205357143
ORANGE,Total PediatricICU Capacity,112
OSCEOLA,Adult ICU Census,92
OSCEOLA,Available Adult ICU,31
OSCEOLA,Available Adult ICU%,0.252032520
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,6
OSCEOLA,Available Pediatric ICU%,1
OSCEOLA,Total PediatricICU Capacity,6
PALM BEACH,Adult ICU Census,280
PALM BEACH,Available Adult ICU,137
PALM BEACH,Available Adult ICU%,0.328537170
PALM BEACH,Total AdultICU Capacity,417
PALM BEACH,Pediatric ICU Census,15
PALM BEACH,Available Pediatric ICU,17
PALM BEACH,Available Pediatric ICU%,0.53125
PALM BEACH,Total PediatricICU Capacity,32
PASCO,Adult ICU Census,119
PASCO,Available Adult ICU,12
PASCO,Available Adult ICU%,0.091603053
PASCO,Total AdultICU Capacity,131
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,234
PINELLAS,Available Adult ICU,57
PINELLAS,Available Adult ICU%,0.195876289
PINELLAS,Total AdultICU Capacity,291
PINELLAS,Pediatric ICU Census,25
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.242424242
PINELLAS,Total PediatricICU Capacity,33
POLK,Adult ICU Census,128
POLK,Available Adult ICU,16
POLK,Available Adult ICU%,0.111111111
POLK,Total AdultICU Capacity,144
POLK,Pediatric ICU Census,0
POLK,Available Pediatric ICU,0
POLK,Available Pediatric ICU%,
POLK,Total PediatricICU Capacity,0
PUTNAM,Adult ICU Census,8
PUTNAM,Available Adult ICU,2
PUTNAM,Available Adult ICU%,0.2
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,10
SANTA ROSA,Available Adult ICU,12
SANTA ROSA,Available Adult ICU%,0.545454545
SANTA ROSA,Total AdultICU Capacity,22
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,68
SARASOTA,Available Adult ICU,40
SARASOTA,Available Adult ICU%,0.370370370
SARASOTA,Total AdultICU Capacity,108
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,67
SEMINOLE,Available Adult ICU,6
SEMINOLE,Available Adult ICU%,0.082191781
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,24
ST. JOHNS,Available Adult ICU,20
ST. JOHNS,Available Adult ICU%,0.454545455
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,86
ST. LUCIE,Available Adult ICU,6
ST. LUCIE,Available Adult ICU%,0.065217391
ST. LUCIE,Total AdultICU Capacity,92
ST. LUCIE,Pediatric ICU Census,2
ST. LUCIE,Available Pediatric ICU,4
ST. LUCIE,Available Pediatric ICU%,0.666666667
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,32
SUMTER,Available Adult ICU,8
SUMTER,Available Adult ICU%,0.2
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,150
VOLUSIA,Available Adult ICU,77
VOLUSIA,Available Adult ICU%,0.339207048
VOLUSIA,Total AdultICU Capacity,227
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,7
WALTON,Available Adult ICU,16
WALTON,Available Adult ICU%,0.695652174
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,662"
All,Available Adult ICU,"1,341"
All,Available Adult ICU%,0.223388306
All,Total AdultICU Capacity,"6,003"
All,Pediatric ICU Census,405
All,Available Pediatric ICU,221
All,Available Pediatric ICU%,0.353035144
All,Total PediatricICU Capacity,626
