County,Measure Names,Measure Values
MIAMI-DADE,Bed Census,"5,891"
MIAMI-DADE,Available,"2,576"
MIAMI-DADE,Available Capacity,0.304239991
MIAMI-DADE,Total Staffed Bed Capacity,"8,467"
MONROE,Bed Census,85
MONROE,Available,82
MONROE,Available Capacity,0.491017964
MONROE,Total Staffed Bed Capacity,167
NASSAU,Bed Census,29
NASSAU,Available,39
NASSAU,Available Capacity,0.573529412
NASSAU,Total Staffed Bed Capacity,68
OKALOOSA,Bed Census,371
OKALOOSA,Available,83
OKALOOSA,Available Capacity,0.182819383
OKALOOSA,Total Staffed Bed Capacity,454
OKEECHOBEE,Bed Census,51
OKEECHOBEE,Available,49
OKEECHOBEE,Available Capacity,0.49
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,261"
ORANGE,Available,"1,129"
ORANGE,Available Capacity,0.257175399
ORANGE,Total Staffed Bed Capacity,"4,390"
OSCEOLA,Bed Census,833
OSCEOLA,Available,305
OSCEOLA,Available Capacity,0.268014060
OSCEOLA,Total Staffed Bed Capacity,"1,138"
PALM BEACH,Bed Census,"2,673"
PALM BEACH,Available,"1,350"
PALM BEACH,Available Capacity,0.335570470
PALM BEACH,Total Staffed Bed Capacity,"4,023"
PASCO,Bed Census,990
PASCO,Available,323
PASCO,Available Capacity,0.246001523
PASCO,Total Staffed Bed Capacity,"1,313"
PINELLAS,Bed Census,"2,274"
PINELLAS,Available,831
PINELLAS,Available Capacity,0.267632850
PINELLAS,Total Staffed Bed Capacity,"3,105"
POLK,Bed Census,"1,293"
POLK,Available,349
POLK,Available Capacity,0.212545676
POLK,Total Staffed Bed Capacity,"1,642"
PUTNAM,Bed Census,61
PUTNAM,Available,23
PUTNAM,Available Capacity,0.273809524
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,123
SANTA ROSA,Available,236
SANTA ROSA,Available Capacity,0.657381616
SANTA ROSA,Total Staffed Bed Capacity,359
SARASOTA,Bed Census,"1,007"
SARASOTA,Available,255
SARASOTA,Available Capacity,0.202060222
SARASOTA,Total Staffed Bed Capacity,"1,262"
SEMINOLE,Bed Census,687
SEMINOLE,Available,227
SEMINOLE,Available Capacity,0.248358862
SEMINOLE,Total Staffed Bed Capacity,914
ST. JOHNS,Bed Census,187
ST. JOHNS,Available,143
ST. JOHNS,Available Capacity,0.433333333
ST. JOHNS,Total Staffed Bed Capacity,330
ST. LUCIE,Bed Census,690
ST. LUCIE,Available,183
ST. LUCIE,Available Capacity,0.209621993
ST. LUCIE,Total Staffed Bed Capacity,873
SUMTER,Bed Census,250
SUMTER,Available,97
SUMTER,Available Capacity,0.279538905
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,1
TAYLOR,Available,11
TAYLOR,Available Capacity,0.916666667
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,69
UNION,Available,23
UNION,Available Capacity,0.25
UNION,Total Staffed Bed Capacity,92
VOLUSIA,Bed Census,"1,107"
VOLUSIA,Available,481
VOLUSIA,Available Capacity,0.302896725
VOLUSIA,Total Staffed Bed Capacity,"1,588"
WALTON,Bed Census,66
WALTON,Available,51
WALTON,Available Capacity,0.435897436
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,43
WASHINGTON,Available,16
WASHINGTON,Available Capacity,0.271186441
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"44,779"
All,Available,"15,485"
All,Available Capacity,0.256952741
All,Total Staffed Bed Capacity,"60,264"
