County,Measure Names,Measure Values
OKALOOSA,Adult ICU Census,52
OKALOOSA,Available Adult ICU,2
OKALOOSA,Available Adult ICU%,0.037037037
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,6
OKEECHOBEE,Available Adult ICU,2
OKEECHOBEE,Available Adult ICU%,0.25
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,258
ORANGE,Available Adult ICU,146
ORANGE,Available Adult ICU%,0.361386139
ORANGE,Total AdultICU Capacity,404
ORANGE,Pediatric ICU Census,83
ORANGE,Available Pediatric ICU,43
ORANGE,Available Pediatric ICU%,0.341269841
ORANGE,Total PediatricICU Capacity,126
OSCEOLA,Adult ICU Census,88
OSCEOLA,Available Adult ICU,35
OSCEOLA,Available Adult ICU%,0.284552846
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,0
OSCEOLA,Available Pediatric ICU%,
OSCEOLA,Total PediatricICU Capacity,0
PALM BEACH,Adult ICU Census,274
PALM BEACH,Available Adult ICU,144
PALM BEACH,Available Adult ICU%,0.344497608
PALM BEACH,Total AdultICU Capacity,418
PALM BEACH,Pediatric ICU Census,18
PALM BEACH,Available Pediatric ICU,14
PALM BEACH,Available Pediatric ICU%,0.4375
PALM BEACH,Total PediatricICU Capacity,32
PASCO,Adult ICU Census,123
PASCO,Available Adult ICU,7
PASCO,Available Adult ICU%,0.053846154
PASCO,Total AdultICU Capacity,130
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,239
PINELLAS,Available Adult ICU,53
PINELLAS,Available Adult ICU%,0.181506849
PINELLAS,Total AdultICU Capacity,292
PINELLAS,Pediatric ICU Census,29
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.216216216
PINELLAS,Total PediatricICU Capacity,37
POLK,Adult ICU Census,144
POLK,Available Adult ICU,30
POLK,Available Adult ICU%,0.172413793
POLK,Total AdultICU Capacity,174
POLK,Pediatric ICU Census,8
POLK,Available Pediatric ICU,6
POLK,Available Pediatric ICU%,0.428571429
POLK,Total PediatricICU Capacity,14
PUTNAM,Adult ICU Census,7
PUTNAM,Available Adult ICU,3
PUTNAM,Available Adult ICU%,0.3
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,13
SANTA ROSA,Available Adult ICU,10
SANTA ROSA,Available Adult ICU%,0.434782609
SANTA ROSA,Total AdultICU Capacity,23
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,59
SARASOTA,Available Adult ICU,49
SARASOTA,Available Adult ICU%,0.453703704
SARASOTA,Total AdultICU Capacity,108
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,61
SEMINOLE,Available Adult ICU,12
SEMINOLE,Available Adult ICU%,0.164383562
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,28
ST. JOHNS,Available Adult ICU,16
ST. JOHNS,Available Adult ICU%,0.363636364
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,75
ST. LUCIE,Available Adult ICU,14
ST. LUCIE,Available Adult ICU%,0.157303371
ST. LUCIE,Total AdultICU Capacity,89
ST. LUCIE,Pediatric ICU Census,4
ST. LUCIE,Available Pediatric ICU,2
ST. LUCIE,Available Pediatric ICU%,0.333333333
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,33
SUMTER,Available Adult ICU,7
SUMTER,Available Adult ICU%,0.175
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,170
VOLUSIA,Available Adult ICU,78
VOLUSIA,Available Adult ICU%,0.314516129
VOLUSIA,Total AdultICU Capacity,248
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,20
WALTON,Available Adult ICU,3
WALTON,Available Adult ICU%,0.130434783
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,761"
All,Available Adult ICU,"1,343"
All,Available Adult ICU%,0.220019659
All,Total AdultICU Capacity,"6,104"
All,Pediatric ICU Census,407
All,Available Pediatric ICU,242
All,Available Pediatric ICU%,0.372881356
All,Total PediatricICU Capacity,649
