County,Measure Names,Measure Values
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,20
HIGHLANDS,Available Adult ICU,9
HIGHLANDS,Available Adult ICU%,0.310344828
HIGHLANDS,Total AdultICU Capacity,29
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,331
HILLSBOROUGH,Available Adult ICU,41
HILLSBOROUGH,Available Adult ICU%,0.110215054
HILLSBOROUGH,Total AdultICU Capacity,372
HILLSBOROUGH,Pediatric ICU Census,24
HILLSBOROUGH,Available Pediatric ICU,13
HILLSBOROUGH,Available Pediatric ICU%,0.351351351
HILLSBOROUGH,Total PediatricICU Capacity,37
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,15
INDIAN RIVER,Available Adult ICU,14
INDIAN RIVER,Available Adult ICU%,0.482758621
INDIAN RIVER,Total AdultICU Capacity,29
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,4
JACKSON,Available Adult ICU,4
JACKSON,Available Adult ICU%,0.5
JACKSON,Total AdultICU Capacity,8
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,71
LAKE,Available Adult ICU,33
LAKE,Available Adult ICU%,0.317307692
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,96
LEE,Available Adult ICU,43
LEE,Available Adult ICU%,0.309352518
LEE,Total AdultICU Capacity,139
LEE,Pediatric ICU Census,72
LEE,Available Pediatric ICU,14
LEE,Available Pediatric ICU%,0.162790698
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,60
LEON,Available Adult ICU,12
LEON,Available Adult ICU%,0.166666667
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,1
LEON,Available Pediatric ICU,8
LEON,Available Pediatric ICU%,0.888888889
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,61
MANATEE,Available Adult ICU,10
MANATEE,Available Adult ICU%,0.140845070
MANATEE,Total AdultICU Capacity,71
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,83
MARION,Available Adult ICU,9
MARION,Available Adult ICU%,0.097826087
MARION,Total AdultICU Capacity,92
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,17
MARTIN,Available Adult ICU,22
MARTIN,Available Adult ICU%,0.564102564
MARTIN,Total AdultICU Capacity,39
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,750
MIAMI-DADE,Available Adult ICU,190
MIAMI-DADE,Available Adult ICU%,0.202127660
MIAMI-DADE,Total AdultICU Capacity,940
MIAMI-DADE,Pediatric ICU Census,72
MIAMI-DADE,Available Pediatric ICU,41
MIAMI-DADE,Available Pediatric ICU%,0.362831858
MIAMI-DADE,Total PediatricICU Capacity,113
MONROE,Adult ICU Census,10
MONROE,Available Adult ICU,3
MONROE,Available Adult ICU%,0.230769231
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,6
NASSAU,Available Adult ICU,2
NASSAU,Available Adult ICU%,0.25
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,55
OKALOOSA,Available Adult ICU,2
OKALOOSA,Available Adult ICU%,0.035087719
OKALOOSA,Total AdultICU Capacity,57
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,8
OKEECHOBEE,Available Adult ICU,0
OKEECHOBEE,Available Adult ICU%,0
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,247
ORANGE,Available Adult ICU,125
ORANGE,Available Adult ICU%,0.336021505
ORANGE,Total AdultICU Capacity,372
ORANGE,Pediatric ICU Census,78
ORANGE,Available Pediatric ICU,34
ORANGE,Available Pediatric ICU%,0.303571429
ORANGE,Total PediatricICU Capacity,112
OSCEOLA,Adult ICU Census,81
OSCEOLA,Available Adult ICU,42
OSCEOLA,Available Adult ICU%,0.341463415
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,6
OSCEOLA,Available Pediatric ICU%,1
OSCEOLA,Total PediatricICU Capacity,6
PALM BEACH,Adult ICU Census,273
PALM BEACH,Available Adult ICU,131
PALM BEACH,Available Adult ICU%,0.324257426
PALM BEACH,Total AdultICU Capacity,404
PALM BEACH,Pediatric ICU Census,15
PALM BEACH,Available Pediatric ICU,18
PALM BEACH,Available Pediatric ICU%,0.545454545
PALM BEACH,Total PediatricICU Capacity,33
PASCO,Adult ICU Census,104
PASCO,Available Adult ICU,23
PASCO,Available Adult ICU%,0.181102362
PASCO,Total AdultICU Capacity,127
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,234
PINELLAS,Available Adult ICU,58
PINELLAS,Available Adult ICU%,0.198630137
PINELLAS,Total AdultICU Capacity,292
PINELLAS,Pediatric ICU Census,25
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.242424242
PINELLAS,Total PediatricICU Capacity,33
POLK,Adult ICU Census,130
POLK,Available Adult ICU,15
POLK,Available Adult ICU%,0.103448276
POLK,Total AdultICU Capacity,145
POLK,Pediatric ICU Census,0
POLK,Available Pediatric ICU,0
POLK,Available Pediatric ICU%,
POLK,Total PediatricICU Capacity,0
PUTNAM,Adult ICU Census,10
PUTNAM,Available Adult ICU,0
PUTNAM,Available Adult ICU%,0
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,6
SANTA ROSA,Available Adult ICU,13
SANTA ROSA,Available Adult ICU%,0.684210526
SANTA ROSA,Total AdultICU Capacity,19
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,77
SARASOTA,Available Adult ICU,32
SARASOTA,Available Adult ICU%,0.293577982
SARASOTA,Total AdultICU Capacity,109
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,70
SEMINOLE,Available Adult ICU,5
SEMINOLE,Available Adult ICU%,0.066666667
SEMINOLE,Total AdultICU Capacity,75
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,27
ST. JOHNS,Available Adult ICU,17
ST. JOHNS,Available Adult ICU%,0.386363636
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,76
ST. LUCIE,Available Adult ICU,14
ST. LUCIE,Available Adult ICU%,0.155555556
ST. LUCIE,Total AdultICU Capacity,90
ST. LUCIE,Pediatric ICU Census,3
ST. LUCIE,Available Pediatric ICU,3
ST. LUCIE,Available Pediatric ICU%,0.5
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,31
SUMTER,Available Adult ICU,9
SUMTER,Available Adult ICU%,0.225
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,168
VOLUSIA,Available Adult ICU,79
VOLUSIA,Available Adult ICU%,0.319838057
VOLUSIA,Total AdultICU Capacity,247
VOLUSIA,Pediatric ICU Census,2
VOLUSIA,Available Pediatric ICU,3
VOLUSIA,Available Pediatric ICU%,0.6
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,11
WALTON,Available Adult ICU,12
WALTON,Available Adult ICU%,0.521739130
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,625"
All,Available Adult ICU,"1,385"
All,Available Adult ICU%,0.230449251
All,Total AdultICU Capacity,"6,010"
All,Pediatric ICU Census,420
All,Available Pediatric ICU,219
All,Available Pediatric ICU%,0.342723005
All,Total PediatricICU Capacity,639
