County,Measure Names,Measure Values
HARDEE,Total Staffed Bed Capacity,25
HENDRY,Bed Census,10
HENDRY,Available,19
HENDRY,Available Capacity,0.655172414
HENDRY,Total Staffed Bed Capacity,29
HERNANDO,Bed Census,514
HERNANDO,Available,217
HERNANDO,Available Capacity,0.296853625
HERNANDO,Total Staffed Bed Capacity,731
HIGHLANDS,Bed Census,217
HIGHLANDS,Available,42
HIGHLANDS,Available Capacity,0.162162162
HIGHLANDS,Total Staffed Bed Capacity,259
HILLSBOROUGH,Bed Census,"3,258"
HILLSBOROUGH,Available,501
HILLSBOROUGH,Available Capacity,0.133280128
HILLSBOROUGH,Total Staffed Bed Capacity,"3,759"
HOLMES,Bed Census,12
HOLMES,Available,8
HOLMES,Available Capacity,0.4
HOLMES,Total Staffed Bed Capacity,20
INDIAN RIVER,Bed Census,345
INDIAN RIVER,Available,116
INDIAN RIVER,Available Capacity,0.251626898
INDIAN RIVER,Total Staffed Bed Capacity,461
JACKSON,Bed Census,34
JACKSON,Available,53
JACKSON,Available Capacity,0.609195402
JACKSON,Total Staffed Bed Capacity,87
LAKE,Bed Census,675
LAKE,Available,237
LAKE,Available Capacity,0.259868421
LAKE,Total Staffed Bed Capacity,912
LEE,Bed Census,"1,497"
LEE,Available,323
LEE,Available Capacity,0.177472527
LEE,Total Staffed Bed Capacity,"1,820"
LEON,Bed Census,716
LEON,Available,147
LEON,Available Capacity,0.170336037
LEON,Total Staffed Bed Capacity,863
MADISON,Bed Census,6
MADISON,Available,9
MADISON,Available Capacity,0.6
MADISON,Total Staffed Bed Capacity,15
MANATEE,Bed Census,657
MANATEE,Available,116
MANATEE,Available Capacity,0.150064683
MANATEE,Total Staffed Bed Capacity,773
MARION,Bed Census,789
MARION,Available,126
MARION,Available Capacity,0.137704918
MARION,Total Staffed Bed Capacity,915
MARTIN,Bed Census,266
MARTIN,Available,246
MARTIN,Available Capacity,0.48046875
MARTIN,Total Staffed Bed Capacity,512
MIAMI-DADE,Bed Census,"6,300"
MIAMI-DADE,Available,"2,332"
MIAMI-DADE,Available Capacity,0.270157553
MIAMI-DADE,Total Staffed Bed Capacity,"8,632"
MONROE,Bed Census,95
MONROE,Available,72
MONROE,Available Capacity,0.431137725
MONROE,Total Staffed Bed Capacity,167
NASSAU,Bed Census,36
NASSAU,Available,32
NASSAU,Available Capacity,0.470588235
NASSAU,Total Staffed Bed Capacity,68
OKALOOSA,Bed Census,384
OKALOOSA,Available,70
OKALOOSA,Available Capacity,0.154185022
OKALOOSA,Total Staffed Bed Capacity,454
OKEECHOBEE,Bed Census,51
OKEECHOBEE,Available,49
OKEECHOBEE,Available Capacity,0.49
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,356"
ORANGE,Available,"1,631"
ORANGE,Available Capacity,0.327050331
ORANGE,Total Staffed Bed Capacity,"4,987"
OSCEOLA,Bed Census,877
OSCEOLA,Available,284
OSCEOLA,Available Capacity,0.244616710
OSCEOLA,Total Staffed Bed Capacity,"1,161"
PALM BEACH,Bed Census,"2,697"
PALM BEACH,Available,"1,320"
PALM BEACH,Available Capacity,0.328603435
PALM BEACH,Total Staffed Bed Capacity,"4,017"
PASCO,Bed Census,"1,135"
PASCO,Available,240
PASCO,Available Capacity,0.174545455
PASCO,Total Staffed Bed Capacity,"1,375"
PINELLAS,Bed Census,"2,344"
PINELLAS,Available,900
PINELLAS,Available Capacity,0.277435265
PINELLAS,Total Staffed Bed Capacity,"3,244"
POLK,Bed Census,"1,328"
POLK,Available,319
POLK,Available Capacity,0.193685489
POLK,Total Staffed Bed Capacity,"1,647"
PUTNAM,Bed Census,67
PUTNAM,Available,17
PUTNAM,Available Capacity,0.202380952
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,125
SANTA ROSA,Available,225
SANTA ROSA,Available Capacity,0.642857143
SANTA ROSA,Total Staffed Bed Capacity,350
SARASOTA,Bed Census,"1,007"
SARASOTA,Available,234
SARASOTA,Available Capacity,0.188557615
SARASOTA,Total Staffed Bed Capacity,"1,241"
SEMINOLE,Bed Census,785
SEMINOLE,Available,145
SEMINOLE,Available Capacity,0.155913978
SEMINOLE,Total Staffed Bed Capacity,930
ST. JOHNS,Bed Census,208
ST. JOHNS,Available,123
ST. JOHNS,Available Capacity,0.371601208
ST. JOHNS,Total Staffed Bed Capacity,331
ST. LUCIE,Bed Census,711
ST. LUCIE,Available,163
ST. LUCIE,Available Capacity,0.186498856
ST. LUCIE,Total Staffed Bed Capacity,874
SUMTER,Bed Census,276
SUMTER,Available,71
SUMTER,Available Capacity,0.204610951
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,2
TAYLOR,Available,10
TAYLOR,Available Capacity,0.833333333
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,63
UNION,Available,28
UNION,Available Capacity,0.307692308
UNION,Total Staffed Bed Capacity,91
VOLUSIA,Bed Census,"1,158"
VOLUSIA,Available,446
VOLUSIA,Available Capacity,0.278054863
VOLUSIA,Total Staffed Bed Capacity,"1,604"
WALTON,Bed Census,44
WALTON,Available,73
WALTON,Available Capacity,0.623931624
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,48
WASHINGTON,Available,11
WASHINGTON,Available Capacity,0.186440678
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,744"
All,Available,"14,892"
All,Available Capacity,0.241612045
All,Total Staffed Bed Capacity,"61,636"
