County,Measure Names,Measure Values
INDIAN RIVER,Total Staffed Bed Capacity,462
JACKSON,Bed Census,42
JACKSON,Available,47
JACKSON,Available Capacity,0.528089888
JACKSON,Total Staffed Bed Capacity,89
LAKE,Bed Census,683
LAKE,Available,229
LAKE,Available Capacity,0.251096491
LAKE,Total Staffed Bed Capacity,912
LEE,Bed Census,"1,472"
LEE,Available,380
LEE,Available Capacity,0.205183585
LEE,Total Staffed Bed Capacity,"1,852"
LEON,Bed Census,750
LEON,Available,121
LEON,Available Capacity,0.138920781
LEON,Total Staffed Bed Capacity,871
MADISON,Bed Census,9
MADISON,Available,6
MADISON,Available Capacity,0.4
MADISON,Total Staffed Bed Capacity,15
MANATEE,Bed Census,664
MANATEE,Available,102
MANATEE,Available Capacity,0.133159269
MANATEE,Total Staffed Bed Capacity,766
MARION,Bed Census,820
MARION,Available,94
MARION,Available Capacity,0.102844639
MARION,Total Staffed Bed Capacity,914
MARTIN,Bed Census,263
MARTIN,Available,243
MARTIN,Available Capacity,0.480237154
MARTIN,Total Staffed Bed Capacity,506
MIAMI-DADE,Bed Census,"6,271"
MIAMI-DADE,Available,"2,315"
MIAMI-DADE,Available Capacity,0.269624971
MIAMI-DADE,Total Staffed Bed Capacity,"8,586"
MONROE,Bed Census,77
MONROE,Available,88
MONROE,Available Capacity,0.533333333
MONROE,Total Staffed Bed Capacity,165
NASSAU,Bed Census,44
NASSAU,Available,32
NASSAU,Available Capacity,0.421052632
NASSAU,Total Staffed Bed Capacity,76
OKALOOSA,Bed Census,366
OKALOOSA,Available,85
OKALOOSA,Available Capacity,0.188470067
OKALOOSA,Total Staffed Bed Capacity,451
OKEECHOBEE,Bed Census,59
OKEECHOBEE,Available,41
OKEECHOBEE,Available Capacity,0.41
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,415"
ORANGE,Available,"1,036"
ORANGE,Available Capacity,0.232756684
ORANGE,Total Staffed Bed Capacity,"4,451"
OSCEOLA,Bed Census,911
OSCEOLA,Available,244
OSCEOLA,Available Capacity,0.211255411
OSCEOLA,Total Staffed Bed Capacity,"1,155"
PALM BEACH,Bed Census,"2,885"
PALM BEACH,Available,"1,140"
PALM BEACH,Available Capacity,0.283229814
PALM BEACH,Total Staffed Bed Capacity,"4,025"
PASCO,Bed Census,"1,152"
PASCO,Available,193
PASCO,Available Capacity,0.143494424
PASCO,Total Staffed Bed Capacity,"1,345"
PINELLAS,Bed Census,"2,532"
PINELLAS,Available,"1,121"
PINELLAS,Available Capacity,0.306871065
PINELLAS,Total Staffed Bed Capacity,"3,653"
POLK,Bed Census,"1,402"
POLK,Available,288
POLK,Available Capacity,0.170414201
POLK,Total Staffed Bed Capacity,"1,690"
PUTNAM,Bed Census,47
PUTNAM,Available,37
PUTNAM,Available Capacity,0.440476190
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,135
SANTA ROSA,Available,220
SANTA ROSA,Available Capacity,0.619718310
SANTA ROSA,Total Staffed Bed Capacity,355
SARASOTA,Bed Census,"1,008"
SARASOTA,Available,225
SARASOTA,Available Capacity,0.182481752
SARASOTA,Total Staffed Bed Capacity,"1,233"
SEMINOLE,Bed Census,722
SEMINOLE,Available,200
SEMINOLE,Available Capacity,0.216919740
SEMINOLE,Total Staffed Bed Capacity,922
ST. JOHNS,Bed Census,206
ST. JOHNS,Available,125
ST. JOHNS,Available Capacity,0.377643505
ST. JOHNS,Total Staffed Bed Capacity,331
ST. LUCIE,Bed Census,742
ST. LUCIE,Available,136
ST. LUCIE,Available Capacity,0.154897494
ST. LUCIE,Total Staffed Bed Capacity,878
SUMTER,Bed Census,256
SUMTER,Available,91
SUMTER,Available Capacity,0.262247839
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,3
TAYLOR,Available,9
TAYLOR,Available Capacity,0.75
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,59
UNION,Available,29
UNION,Available Capacity,0.329545455
UNION,Total Staffed Bed Capacity,88
VOLUSIA,Bed Census,"1,127"
VOLUSIA,Available,442
VOLUSIA,Available Capacity,0.281708094
VOLUSIA,Total Staffed Bed Capacity,"1,569"
WALTON,Bed Census,66
WALTON,Available,51
WALTON,Available Capacity,0.435897436
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,47
WASHINGTON,Available,12
WASHINGTON,Available Capacity,0.203389831
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"47,226"
All,Available,"14,267"
All,Available Capacity,0.232010147
All,Total Staffed Bed Capacity,"61,493"
