County,Measure Names,Measure Values
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,4
TAYLOR,Available,8
TAYLOR,Available Capacity,0.666666667
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,72
UNION,Available,26
UNION,Available Capacity,0.265306122
UNION,Total Staffed Bed Capacity,98
VOLUSIA,Bed Census,"1,094"
VOLUSIA,Available,453
VOLUSIA,Available Capacity,0.292824822
VOLUSIA,Total Staffed Bed Capacity,"1,547"
WALTON,Bed Census,59
WALTON,Available,58
WALTON,Available Capacity,0.495726496
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,44
WASHINGTON,Available,15
WASHINGTON,Available Capacity,0.254237288
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,100"
All,Available,"15,222"
All,Available Capacity,0.248230651
All,Total Staffed Bed Capacity,"61,322"
