County,Measure Names,Measure Values
PALM BEACH,Available Pediatric ICU,11
PALM BEACH,Available Pediatric ICU%,0.333333333
PALM BEACH,Total PediatricICU Capacity,33
PASCO,Adult ICU Census,108
PASCO,Available Adult ICU,20
PASCO,Available Adult ICU%,0.15625
PASCO,Total AdultICU Capacity,128
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,229
PINELLAS,Available Adult ICU,62
PINELLAS,Available Adult ICU%,0.213058419
PINELLAS,Total AdultICU Capacity,291
PINELLAS,Pediatric ICU Census,38
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.173913043
PINELLAS,Total PediatricICU Capacity,46
POLK,Adult ICU Census,117
POLK,Available Adult ICU,23
POLK,Available Adult ICU%,0.164285714
POLK,Total AdultICU Capacity,140
POLK,Pediatric ICU Census,0
POLK,Available Pediatric ICU,0
POLK,Available Pediatric ICU%,
POLK,Total PediatricICU Capacity,0
PUTNAM,Adult ICU Census,8
PUTNAM,Available Adult ICU,2
PUTNAM,Available Adult ICU%,0.2
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,10
SANTA ROSA,Available Adult ICU,13
SANTA ROSA,Available Adult ICU%,0.565217391
SANTA ROSA,Total AdultICU Capacity,23
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,58
SARASOTA,Available Adult ICU,41
SARASOTA,Available Adult ICU%,0.414141414
SARASOTA,Total AdultICU Capacity,99
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,56
SEMINOLE,Available Adult ICU,15
SEMINOLE,Available Adult ICU%,0.211267606
SEMINOLE,Total AdultICU Capacity,71
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,23
ST. JOHNS,Available Adult ICU,21
ST. JOHNS,Available Adult ICU%,0.477272727
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,81
ST. LUCIE,Available Adult ICU,9
ST. LUCIE,Available Adult ICU%,0.1
ST. LUCIE,Total AdultICU Capacity,90
ST. LUCIE,Pediatric ICU Census,4
ST. LUCIE,Available Pediatric ICU,2
ST. LUCIE,Available Pediatric ICU%,0.333333333
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,31
SUMTER,Available Adult ICU,9
SUMTER,Available Adult ICU%,0.225
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,155
VOLUSIA,Available Adult ICU,67
VOLUSIA,Available Adult ICU%,0.301801802
VOLUSIA,Total AdultICU Capacity,222
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,15
WALTON,Available Adult ICU,8
WALTON,Available Adult ICU%,0.347826087
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,581"
All,Available Adult ICU,"1,385"
All,Available Adult ICU%,0.232148843
All,Total AdultICU Capacity,"5,966"
All,Pediatric ICU Census,379
All,Available Pediatric ICU,244
All,Available Pediatric ICU%,0.391653291
All,Total PediatricICU Capacity,623
