County,Measure Names,Measure Values
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,24
HIGHLANDS,Available Adult ICU,8
HIGHLANDS,Available Adult ICU%,0.25
HIGHLANDS,Total AdultICU Capacity,32
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,320
HILLSBOROUGH,Available Adult ICU,50
HILLSBOROUGH,Available Adult ICU%,0.135135135
HILLSBOROUGH,Total AdultICU Capacity,370
HILLSBOROUGH,Pediatric ICU Census,21
HILLSBOROUGH,Available Pediatric ICU,17
HILLSBOROUGH,Available Pediatric ICU%,0.447368421
HILLSBOROUGH,Total PediatricICU Capacity,38
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,20
INDIAN RIVER,Available Adult ICU,7
INDIAN RIVER,Available Adult ICU%,0.259259259
INDIAN RIVER,Total AdultICU Capacity,27
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,6
JACKSON,Available Adult ICU,3
JACKSON,Available Adult ICU%,0.333333333
JACKSON,Total AdultICU Capacity,9
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,67
LAKE,Available Adult ICU,37
LAKE,Available Adult ICU%,0.355769231
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,109
LEE,Available Adult ICU,30
LEE,Available Adult ICU%,0.215827338
LEE,Total AdultICU Capacity,139
LEE,Pediatric ICU Census,67
LEE,Available Pediatric ICU,9
LEE,Available Pediatric ICU%,0.118421053
LEE,Total PediatricICU Capacity,76
LEON,Adult ICU Census,68
LEON,Available Adult ICU,4
LEON,Available Adult ICU%,0.055555556
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,1
LEON,Available Pediatric ICU,8
LEON,Available Pediatric ICU%,0.888888889
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,52
MANATEE,Available Adult ICU,16
MANATEE,Available Adult ICU%,0.235294118
MANATEE,Total AdultICU Capacity,68
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,82
MARION,Available Adult ICU,5
MARION,Available Adult ICU%,0.057471264
MARION,Total AdultICU Capacity,87
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,8
MARTIN,Available Adult ICU,31
MARTIN,Available Adult ICU%,0.794871795
MARTIN,Total AdultICU Capacity,39
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,730
MIAMI-DADE,Available Adult ICU,216
MIAMI-DADE,Available Adult ICU%,0.228329810
MIAMI-DADE,Total AdultICU Capacity,946
MIAMI-DADE,Pediatric ICU Census,84
MIAMI-DADE,Available Pediatric ICU,42
MIAMI-DADE,Available Pediatric ICU%,0.333333333
MIAMI-DADE,Total PediatricICU Capacity,126
MONROE,Adult ICU Census,6
MONROE,Available Adult ICU,7
MONROE,Available Adult ICU%,0.538461538
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,7
NASSAU,Available Adult ICU,1
NASSAU,Available Adult ICU%,0.125
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,44
OKALOOSA,Available Adult ICU,10
OKALOOSA,Available Adult ICU%,0.185185185
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,7
OKEECHOBEE,Available Adult ICU,1
OKEECHOBEE,Available Adult ICU%,0.125
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,277
ORANGE,Available Adult ICU,125
ORANGE,Available Adult ICU%,0.310945274
ORANGE,Total AdultICU Capacity,402
ORANGE,Pediatric ICU Census,80
ORANGE,Available Pediatric ICU,46
ORANGE,Available Pediatric ICU%,0.365079365
ORANGE,Total PediatricICU Capacity,126
OSCEOLA,Adult ICU Census,99
OSCEOLA,Available Adult ICU,28
OSCEOLA,Available Adult ICU%,0.220472441
OSCEOLA,Total AdultICU Capacity,127
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,0
OSCEOLA,Available Pediatric ICU%,
OSCEOLA,Total PediatricICU Capacity,0
PALM BEACH,Adult ICU Census,258
PALM BEACH,Available Adult ICU,145
PALM BEACH,Available Adult ICU%,0.359801489
PALM BEACH,Total AdultICU Capacity,403
PALM BEACH,Pediatric ICU Census,17
PALM BEACH,Available Pediatric ICU,15
PALM BEACH,Available Pediatric ICU%,0.46875
PALM BEACH,Total PediatricICU Capacity,32
PASCO,Adult ICU Census,121
PASCO,Available Adult ICU,11
PASCO,Available Adult ICU%,0.083333333
PASCO,Total AdultICU Capacity,132
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,242
PINELLAS,Available Adult ICU,60
PINELLAS,Available Adult ICU%,0.198675497
PINELLAS,Total AdultICU Capacity,302
PINELLAS,Pediatric ICU Census,28
PINELLAS,Available Pediatric ICU,5
PINELLAS,Available Pediatric ICU%,0.151515152
PINELLAS,Total PediatricICU Capacity,33
POLK,Adult ICU Census,140
POLK,Available Adult ICU,24
POLK,Available Adult ICU%,0.146341463
POLK,Total AdultICU Capacity,164
POLK,Pediatric ICU Census,5
POLK,Available Pediatric ICU,9
POLK,Available Pediatric ICU%,0.642857143
POLK,Total PediatricICU Capacity,14
PUTNAM,Adult ICU Census,8
PUTNAM,Available Adult ICU,2
PUTNAM,Available Adult ICU%,0.2
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,8
SANTA ROSA,Available Adult ICU,12
SANTA ROSA,Available Adult ICU%,0.6
SANTA ROSA,Total AdultICU Capacity,20
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,51
SARASOTA,Available Adult ICU,56
SARASOTA,Available Adult ICU%,0.523364486
SARASOTA,Total AdultICU Capacity,107
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,68
SEMINOLE,Available Adult ICU,5
SEMINOLE,Available Adult ICU%,0.068493151
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,25
ST. JOHNS,Available Adult ICU,19
ST. JOHNS,Available Adult ICU%,0.431818182
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,68
ST. LUCIE,Available Adult ICU,21
ST. LUCIE,Available Adult ICU%,0.235955056
ST. LUCIE,Total AdultICU Capacity,89
ST. LUCIE,Pediatric ICU Census,4
ST. LUCIE,Available Pediatric ICU,2
ST. LUCIE,Available Pediatric ICU%,0.333333333
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,32
SUMTER,Available Adult ICU,8
SUMTER,Available Adult ICU%,0.2
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,160
VOLUSIA,Available Adult ICU,65
VOLUSIA,Available Adult ICU%,0.288888889
VOLUSIA,Total AdultICU Capacity,225
VOLUSIA,Pediatric ICU Census,0
VOLUSIA,Available Pediatric ICU,5
VOLUSIA,Available Pediatric ICU%,1
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,9
WALTON,Available Adult ICU,14
WALTON,Available Adult ICU%,0.608695652
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,636"
All,Available Adult ICU,"1,382"
All,Available Adult ICU%,0.229644400
All,Total AdultICU Capacity,"6,018"
All,Pediatric ICU Census,431
All,Available Pediatric ICU,220
All,Available Pediatric ICU%,0.337941628
All,Total PediatricICU Capacity,651
