County,Measure Names,Measure Values
DESOTO,Total PediatricICU Capacity,0
DUVAL,Adult ICU Census,317
DUVAL,Available Adult ICU,120
DUVAL,Available Adult ICU%,0.274599542
DUVAL,Total AdultICU Capacity,437
DUVAL,Pediatric ICU Census,20
DUVAL,Available Pediatric ICU,17
DUVAL,Available Pediatric ICU%,0.459459459
DUVAL,Total PediatricICU Capacity,37
ESCAMBIA,Adult ICU Census,131
ESCAMBIA,Available Adult ICU,10
ESCAMBIA,Available Adult ICU%,0.070921986
ESCAMBIA,Total AdultICU Capacity,141
ESCAMBIA,Pediatric ICU Census,7
ESCAMBIA,Available Pediatric ICU,9
ESCAMBIA,Available Pediatric ICU%,0.5625
ESCAMBIA,Total PediatricICU Capacity,16
FLAGLER,Adult ICU Census,17
FLAGLER,Available Adult ICU,1
FLAGLER,Available Adult ICU%,0.055555556
FLAGLER,Total AdultICU Capacity,18
FLAGLER,Pediatric ICU Census,0
FLAGLER,Available Pediatric ICU,0
FLAGLER,Available Pediatric ICU%,
FLAGLER,Total PediatricICU Capacity,0
FRANKLIN,Adult ICU Census,0
FRANKLIN,Available Adult ICU,0
FRANKLIN,Available Adult ICU%,
FRANKLIN,Total AdultICU Capacity,0
FRANKLIN,Pediatric ICU Census,0
FRANKLIN,Available Pediatric ICU,0
FRANKLIN,Available Pediatric ICU%,
FRANKLIN,Total PediatricICU Capacity,0
GADSDEN,Adult ICU Census,0
GADSDEN,Available Adult ICU,0
GADSDEN,Available Adult ICU%,
GADSDEN,Total AdultICU Capacity,0
GADSDEN,Pediatric ICU Census,0
GADSDEN,Available Pediatric ICU,0
GADSDEN,Available Pediatric ICU%,
GADSDEN,Total PediatricICU Capacity,0
GULF,Adult ICU Census,0
GULF,Available Adult ICU,0
GULF,Available Adult ICU%,
GULF,Total AdultICU Capacity,0
GULF,Pediatric ICU Census,0
GULF,Available Pediatric ICU,0
GULF,Available Pediatric ICU%,
GULF,Total PediatricICU Capacity,0
HARDEE,Adult ICU Census,0
HARDEE,Available Adult ICU,0
HARDEE,Available Adult ICU%,
HARDEE,Total AdultICU Capacity,0
HARDEE,Pediatric ICU Census,0
HARDEE,Available Pediatric ICU,0
HARDEE,Available Pediatric ICU%,
HARDEE,Total PediatricICU Capacity,0
HENDRY,Adult ICU Census,0
HENDRY,Available Adult ICU,4
HENDRY,Available Adult ICU%,1
HENDRY,Total AdultICU Capacity,4
HENDRY,Pediatric ICU Census,0
HENDRY,Available Pediatric ICU,0
HENDRY,Available Pediatric ICU%,
HENDRY,Total PediatricICU Capacity,0
HERNANDO,Adult ICU Census,48
HERNANDO,Available Adult ICU,14
HERNANDO,Available Adult ICU%,0.225806452
HERNANDO,Total AdultICU Capacity,62
HERNANDO,Pediatric ICU Census,0
HERNANDO,Available Pediatric ICU,0
HERNANDO,Available Pediatric ICU%,
HERNANDO,Total PediatricICU Capacity,0
HIGHLANDS,Adult ICU Census,19
HIGHLANDS,Available Adult ICU,9
HIGHLANDS,Available Adult ICU%,0.321428571
HIGHLANDS,Total AdultICU Capacity,28
HIGHLANDS,Pediatric ICU Census,0
HIGHLANDS,Available Pediatric ICU,0
HIGHLANDS,Available Pediatric ICU%,
HIGHLANDS,Total PediatricICU Capacity,0
HILLSBOROUGH,Adult ICU Census,332
HILLSBOROUGH,Available Adult ICU,47
HILLSBOROUGH,Available Adult ICU%,0.124010554
HILLSBOROUGH,Total AdultICU Capacity,379
HILLSBOROUGH,Pediatric ICU Census,17
HILLSBOROUGH,Available Pediatric ICU,23
HILLSBOROUGH,Available Pediatric ICU%,0.575
HILLSBOROUGH,Total PediatricICU Capacity,40
HOLMES,Adult ICU Census,0
HOLMES,Available Adult ICU,0
HOLMES,Available Adult ICU%,
HOLMES,Total AdultICU Capacity,0
HOLMES,Pediatric ICU Census,0
HOLMES,Available Pediatric ICU,0
HOLMES,Available Pediatric ICU%,
HOLMES,Total PediatricICU Capacity,0
INDIAN RIVER,Adult ICU Census,20
INDIAN RIVER,Available Adult ICU,11
INDIAN RIVER,Available Adult ICU%,0.354838710
INDIAN RIVER,Total AdultICU Capacity,31
INDIAN RIVER,Pediatric ICU Census,0
INDIAN RIVER,Available Pediatric ICU,0
INDIAN RIVER,Available Pediatric ICU%,
INDIAN RIVER,Total PediatricICU Capacity,0
JACKSON,Adult ICU Census,4
JACKSON,Available Adult ICU,4
JACKSON,Available Adult ICU%,0.5
JACKSON,Total AdultICU Capacity,8
JACKSON,Pediatric ICU Census,0
JACKSON,Available Pediatric ICU,0
JACKSON,Available Pediatric ICU%,
JACKSON,Total PediatricICU Capacity,0
LAKE,Adult ICU Census,64
LAKE,Available Adult ICU,40
LAKE,Available Adult ICU%,0.384615385
LAKE,Total AdultICU Capacity,104
LAKE,Pediatric ICU Census,0
LAKE,Available Pediatric ICU,0
LAKE,Available Pediatric ICU%,
LAKE,Total PediatricICU Capacity,0
LEE,Adult ICU Census,114
LEE,Available Adult ICU,26
LEE,Available Adult ICU%,0.185714286
LEE,Total AdultICU Capacity,140
LEE,Pediatric ICU Census,66
LEE,Available Pediatric ICU,20
LEE,Available Pediatric ICU%,0.232558140
LEE,Total PediatricICU Capacity,86
LEON,Adult ICU Census,62
LEON,Available Adult ICU,10
LEON,Available Adult ICU%,0.138888889
LEON,Total AdultICU Capacity,72
LEON,Pediatric ICU Census,2
LEON,Available Pediatric ICU,7
LEON,Available Pediatric ICU%,0.777777778
LEON,Total PediatricICU Capacity,9
MADISON,Adult ICU Census,0
MADISON,Available Adult ICU,0
MADISON,Available Adult ICU%,
MADISON,Total AdultICU Capacity,0
MADISON,Pediatric ICU Census,0
MADISON,Available Pediatric ICU,0
MADISON,Available Pediatric ICU%,
MADISON,Total PediatricICU Capacity,0
MANATEE,Adult ICU Census,47
MANATEE,Available Adult ICU,18
MANATEE,Available Adult ICU%,0.276923077
MANATEE,Total AdultICU Capacity,65
MANATEE,Pediatric ICU Census,0
MANATEE,Available Pediatric ICU,0
MANATEE,Available Pediatric ICU%,
MANATEE,Total PediatricICU Capacity,0
MARION,Adult ICU Census,78
MARION,Available Adult ICU,6
MARION,Available Adult ICU%,0.071428571
MARION,Total AdultICU Capacity,84
MARION,Pediatric ICU Census,0
MARION,Available Pediatric ICU,0
MARION,Available Pediatric ICU%,
MARION,Total PediatricICU Capacity,0
MARTIN,Adult ICU Census,14
MARTIN,Available Adult ICU,22
MARTIN,Available Adult ICU%,0.611111111
MARTIN,Total AdultICU Capacity,36
MARTIN,Pediatric ICU Census,0
MARTIN,Available Pediatric ICU,0
MARTIN,Available Pediatric ICU%,
MARTIN,Total PediatricICU Capacity,0
MIAMI-DADE,Adult ICU Census,743
MIAMI-DADE,Available Adult ICU,190
MIAMI-DADE,Available Adult ICU%,0.203644159
MIAMI-DADE,Total AdultICU Capacity,933
MIAMI-DADE,Pediatric ICU Census,68
MIAMI-DADE,Available Pediatric ICU,48
MIAMI-DADE,Available Pediatric ICU%,0.413793103
MIAMI-DADE,Total PediatricICU Capacity,116
MONROE,Adult ICU Census,9
MONROE,Available Adult ICU,4
MONROE,Available Adult ICU%,0.307692308
MONROE,Total AdultICU Capacity,13
MONROE,Pediatric ICU Census,0
MONROE,Available Pediatric ICU,0
MONROE,Available Pediatric ICU%,
MONROE,Total PediatricICU Capacity,0
NASSAU,Adult ICU Census,4
NASSAU,Available Adult ICU,4
NASSAU,Available Adult ICU%,0.5
NASSAU,Total AdultICU Capacity,8
NASSAU,Pediatric ICU Census,0
NASSAU,Available Pediatric ICU,0
NASSAU,Available Pediatric ICU%,
NASSAU,Total PediatricICU Capacity,0
OKALOOSA,Adult ICU Census,43
OKALOOSA,Available Adult ICU,11
OKALOOSA,Available Adult ICU%,0.203703704
OKALOOSA,Total AdultICU Capacity,54
OKALOOSA,Pediatric ICU Census,0
OKALOOSA,Available Pediatric ICU,0
OKALOOSA,Available Pediatric ICU%,
OKALOOSA,Total PediatricICU Capacity,0
OKEECHOBEE,Adult ICU Census,7
OKEECHOBEE,Available Adult ICU,1
OKEECHOBEE,Available Adult ICU%,0.125
OKEECHOBEE,Total AdultICU Capacity,8
OKEECHOBEE,Pediatric ICU Census,0
OKEECHOBEE,Available Pediatric ICU,0
OKEECHOBEE,Available Pediatric ICU%,
OKEECHOBEE,Total PediatricICU Capacity,0
ORANGE,Adult ICU Census,264
ORANGE,Available Adult ICU,140
ORANGE,Available Adult ICU%,0.346534653
ORANGE,Total AdultICU Capacity,404
ORANGE,Pediatric ICU Census,79
ORANGE,Available Pediatric ICU,33
ORANGE,Available Pediatric ICU%,0.294642857
ORANGE,Total PediatricICU Capacity,112
OSCEOLA,Adult ICU Census,88
OSCEOLA,Available Adult ICU,35
OSCEOLA,Available Adult ICU%,0.284552846
OSCEOLA,Total AdultICU Capacity,123
OSCEOLA,Pediatric ICU Census,0
OSCEOLA,Available Pediatric ICU,6
OSCEOLA,Available Pediatric ICU%,1
OSCEOLA,Total PediatricICU Capacity,6
PALM BEACH,Adult ICU Census,243
PALM BEACH,Available Adult ICU,154
PALM BEACH,Available Adult ICU%,0.387909320
PALM BEACH,Total AdultICU Capacity,397
PALM BEACH,Pediatric ICU Census,18
PALM BEACH,Available Pediatric ICU,16
PALM BEACH,Available Pediatric ICU%,0.470588235
PALM BEACH,Total PediatricICU Capacity,34
PASCO,Adult ICU Census,124
PASCO,Available Adult ICU,7
PASCO,Available Adult ICU%,0.053435115
PASCO,Total AdultICU Capacity,131
PASCO,Pediatric ICU Census,0
PASCO,Available Pediatric ICU,0
PASCO,Available Pediatric ICU%,
PASCO,Total PediatricICU Capacity,0
PINELLAS,Adult ICU Census,222
PINELLAS,Available Adult ICU,59
PINELLAS,Available Adult ICU%,0.209964413
PINELLAS,Total AdultICU Capacity,281
PINELLAS,Pediatric ICU Census,24
PINELLAS,Available Pediatric ICU,8
PINELLAS,Available Pediatric ICU%,0.25
PINELLAS,Total PediatricICU Capacity,32
POLK,Adult ICU Census,134
POLK,Available Adult ICU,12
POLK,Available Adult ICU%,0.082191781
POLK,Total AdultICU Capacity,146
POLK,Pediatric ICU Census,0
POLK,Available Pediatric ICU,0
POLK,Available Pediatric ICU%,
POLK,Total PediatricICU Capacity,0
PUTNAM,Adult ICU Census,9
PUTNAM,Available Adult ICU,1
PUTNAM,Available Adult ICU%,0.1
PUTNAM,Total AdultICU Capacity,10
PUTNAM,Pediatric ICU Census,0
PUTNAM,Available Pediatric ICU,0
PUTNAM,Available Pediatric ICU%,
PUTNAM,Total PediatricICU Capacity,0
SANTA ROSA,Adult ICU Census,10
SANTA ROSA,Available Adult ICU,10
SANTA ROSA,Available Adult ICU%,0.5
SANTA ROSA,Total AdultICU Capacity,20
SANTA ROSA,Pediatric ICU Census,0
SANTA ROSA,Available Pediatric ICU,0
SANTA ROSA,Available Pediatric ICU%,
SANTA ROSA,Total PediatricICU Capacity,0
SARASOTA,Adult ICU Census,80
SARASOTA,Available Adult ICU,21
SARASOTA,Available Adult ICU%,0.207920792
SARASOTA,Total AdultICU Capacity,101
SARASOTA,Pediatric ICU Census,0
SARASOTA,Available Pediatric ICU,0
SARASOTA,Available Pediatric ICU%,
SARASOTA,Total PediatricICU Capacity,0
SEMINOLE,Adult ICU Census,54
SEMINOLE,Available Adult ICU,19
SEMINOLE,Available Adult ICU%,0.260273973
SEMINOLE,Total AdultICU Capacity,73
SEMINOLE,Pediatric ICU Census,0
SEMINOLE,Available Pediatric ICU,0
SEMINOLE,Available Pediatric ICU%,
SEMINOLE,Total PediatricICU Capacity,0
ST. JOHNS,Adult ICU Census,27
ST. JOHNS,Available Adult ICU,17
ST. JOHNS,Available Adult ICU%,0.386363636
ST. JOHNS,Total AdultICU Capacity,44
ST. JOHNS,Pediatric ICU Census,0
ST. JOHNS,Available Pediatric ICU,0
ST. JOHNS,Available Pediatric ICU%,
ST. JOHNS,Total PediatricICU Capacity,0
ST. LUCIE,Adult ICU Census,82
ST. LUCIE,Available Adult ICU,10
ST. LUCIE,Available Adult ICU%,0.108695652
ST. LUCIE,Total AdultICU Capacity,92
ST. LUCIE,Pediatric ICU Census,3
ST. LUCIE,Available Pediatric ICU,3
ST. LUCIE,Available Pediatric ICU%,0.5
ST. LUCIE,Total PediatricICU Capacity,6
SUMTER,Adult ICU Census,32
SUMTER,Available Adult ICU,8
SUMTER,Available Adult ICU%,0.2
SUMTER,Total AdultICU Capacity,40
SUMTER,Pediatric ICU Census,0
SUMTER,Available Pediatric ICU,0
SUMTER,Available Pediatric ICU%,
SUMTER,Total PediatricICU Capacity,0
SUWANNEE,Adult ICU Census,0
SUWANNEE,Available Adult ICU,0
SUWANNEE,Available Adult ICU%,
SUWANNEE,Total AdultICU Capacity,0
SUWANNEE,Pediatric ICU Census,0
SUWANNEE,Available Pediatric ICU,0
SUWANNEE,Available Pediatric ICU%,
SUWANNEE,Total PediatricICU Capacity,0
TAYLOR,Adult ICU Census,0
TAYLOR,Available Adult ICU,0
TAYLOR,Available Adult ICU%,
TAYLOR,Total AdultICU Capacity,0
TAYLOR,Pediatric ICU Census,0
TAYLOR,Available Pediatric ICU,0
TAYLOR,Available Pediatric ICU%,
TAYLOR,Total PediatricICU Capacity,0
UNION,Adult ICU Census,0
UNION,Available Adult ICU,0
UNION,Available Adult ICU%,
UNION,Total AdultICU Capacity,0
UNION,Pediatric ICU Census,0
UNION,Available Pediatric ICU,0
UNION,Available Pediatric ICU%,
UNION,Total PediatricICU Capacity,0
VOLUSIA,Adult ICU Census,170
VOLUSIA,Available Adult ICU,58
VOLUSIA,Available Adult ICU%,0.254385965
VOLUSIA,Total AdultICU Capacity,228
VOLUSIA,Pediatric ICU Census,1
VOLUSIA,Available Pediatric ICU,4
VOLUSIA,Available Pediatric ICU%,0.8
VOLUSIA,Total PediatricICU Capacity,5
WALTON,Adult ICU Census,17
WALTON,Available Adult ICU,6
WALTON,Available Adult ICU%,0.260869565
WALTON,Total AdultICU Capacity,23
WALTON,Pediatric ICU Census,0
WALTON,Available Pediatric ICU,0
WALTON,Available Pediatric ICU%,
WALTON,Total PediatricICU Capacity,0
WASHINGTON,Adult ICU Census,0
WASHINGTON,Available Adult ICU,0
WASHINGTON,Available Adult ICU%,
WASHINGTON,Total AdultICU Capacity,0
WASHINGTON,Pediatric ICU Census,0
WASHINGTON,Available Pediatric ICU,0
WASHINGTON,Available Pediatric ICU%,
WASHINGTON,Total PediatricICU Capacity,0
All,Adult ICU Census,"4,630"
All,Available Adult ICU,"1,348"
All,Available Adult ICU%,0.225493476
All,Total AdultICU Capacity,"5,978"
All,Pediatric ICU Census,385
All,Available Pediatric ICU,228
All,Available Pediatric ICU%,0.371941272
All,Total PediatricICU Capacity,613
