County,Measure Names,Measure Values
PALM BEACH,Available,"1,176"
PALM BEACH,Available Capacity,0.293706294
PALM BEACH,Total Staffed Bed Capacity,"4,004"
PASCO,Bed Census,"1,162"
PASCO,Available,184
PASCO,Available Capacity,0.136701337
PASCO,Total Staffed Bed Capacity,"1,346"
PINELLAS,Bed Census,"2,463"
PINELLAS,Available,"1,174"
PINELLAS,Available Capacity,0.322793511
PINELLAS,Total Staffed Bed Capacity,"3,637"
POLK,Bed Census,"1,380"
POLK,Available,293
POLK,Available Capacity,0.175134489
POLK,Total Staffed Bed Capacity,"1,673"
PUTNAM,Bed Census,45
PUTNAM,Available,39
PUTNAM,Available Capacity,0.464285714
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,134
SANTA ROSA,Available,219
SANTA ROSA,Available Capacity,0.620396601
SANTA ROSA,Total Staffed Bed Capacity,353
SARASOTA,Bed Census,998
SARASOTA,Available,249
SARASOTA,Available Capacity,0.199679230
SARASOTA,Total Staffed Bed Capacity,"1,247"
SEMINOLE,Bed Census,692
SEMINOLE,Available,252
SEMINOLE,Available Capacity,0.266949153
SEMINOLE,Total Staffed Bed Capacity,944
ST. JOHNS,Bed Census,208
ST. JOHNS,Available,132
ST. JOHNS,Available Capacity,0.388235294
ST. JOHNS,Total Staffed Bed Capacity,340
ST. LUCIE,Bed Census,730
ST. LUCIE,Available,144
ST. LUCIE,Available Capacity,0.164759725
ST. LUCIE,Total Staffed Bed Capacity,874
SUMTER,Bed Census,256
SUMTER,Available,91
SUMTER,Available Capacity,0.262247839
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,7
TAYLOR,Available,5
TAYLOR,Available Capacity,0.416666667
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,59
UNION,Available,29
UNION,Available Capacity,0.329545455
UNION,Total Staffed Bed Capacity,88
VOLUSIA,Bed Census,"1,102"
VOLUSIA,Available,460
VOLUSIA,Available Capacity,0.294494238
VOLUSIA,Total Staffed Bed Capacity,"1,562"
WALTON,Bed Census,66
WALTON,Available,51
WALTON,Available Capacity,0.435897436
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,44
WASHINGTON,Available,15
WASHINGTON,Available Capacity,0.254237288
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,171"
All,Available,"15,148"
All,Available Capacity,0.247035992
All,Total Staffed Bed Capacity,"61,319"
