County,Measure Names,Measure Values
HENDRY,Available Capacity,0.620689655
HENDRY,Total Staffed Bed Capacity,29
HERNANDO,Bed Census,480
HERNANDO,Available,278
HERNANDO,Available Capacity,0.366754617
HERNANDO,Total Staffed Bed Capacity,758
HIGHLANDS,Bed Census,202
HIGHLANDS,Available,57
HIGHLANDS,Available Capacity,0.220077220
HIGHLANDS,Total Staffed Bed Capacity,259
HILLSBOROUGH,Bed Census,"3,088"
HILLSBOROUGH,Available,688
HILLSBOROUGH,Available Capacity,0.182203390
HILLSBOROUGH,Total Staffed Bed Capacity,"3,776"
HOLMES,Bed Census,6
HOLMES,Available,14
HOLMES,Available Capacity,0.7
HOLMES,Total Staffed Bed Capacity,20
INDIAN RIVER,Bed Census,310
INDIAN RIVER,Available,157
INDIAN RIVER,Available Capacity,0.336188437
INDIAN RIVER,Total Staffed Bed Capacity,467
JACKSON,Bed Census,36
JACKSON,Available,58
JACKSON,Available Capacity,0.617021277
JACKSON,Total Staffed Bed Capacity,94
LAKE,Bed Census,700
LAKE,Available,198
LAKE,Available Capacity,0.220489978
LAKE,Total Staffed Bed Capacity,898
LEE,Bed Census,"1,421"
LEE,Available,431
LEE,Available Capacity,0.232721382
LEE,Total Staffed Bed Capacity,"1,852"
LEON,Bed Census,742
LEON,Available,111
LEON,Available Capacity,0.130128957
LEON,Total Staffed Bed Capacity,853
MADISON,Bed Census,6
MADISON,Available,9
MADISON,Available Capacity,0.6
MADISON,Total Staffed Bed Capacity,15
MANATEE,Bed Census,612
MANATEE,Available,132
MANATEE,Available Capacity,0.177419355
MANATEE,Total Staffed Bed Capacity,744
MARION,Bed Census,766
MARION,Available,116
MARION,Available Capacity,0.131519274
MARION,Total Staffed Bed Capacity,882
MARTIN,Bed Census,238
MARTIN,Available,268
MARTIN,Available Capacity,0.529644269
MARTIN,Total Staffed Bed Capacity,506
MIAMI-DADE,Bed Census,"6,135"
MIAMI-DADE,Available,"2,380"
MIAMI-DADE,Available Capacity,0.279506753
MIAMI-DADE,Total Staffed Bed Capacity,"8,515"
MONROE,Bed Census,103
MONROE,Available,33
MONROE,Available Capacity,0.242647059
MONROE,Total Staffed Bed Capacity,136
NASSAU,Bed Census,44
NASSAU,Available,36
NASSAU,Available Capacity,0.45
NASSAU,Total Staffed Bed Capacity,80
OKALOOSA,Bed Census,302
OKALOOSA,Available,149
OKALOOSA,Available Capacity,0.330376940
OKALOOSA,Total Staffed Bed Capacity,451
OKEECHOBEE,Bed Census,56
OKEECHOBEE,Available,44
OKEECHOBEE,Available Capacity,0.44
OKEECHOBEE,Total Staffed Bed Capacity,100
ORANGE,Bed Census,"3,299"
ORANGE,Available,"1,078"
ORANGE,Available Capacity,0.246287411
ORANGE,Total Staffed Bed Capacity,"4,377"
OSCEOLA,Bed Census,825
OSCEOLA,Available,311
OSCEOLA,Available Capacity,0.273767606
OSCEOLA,Total Staffed Bed Capacity,"1,136"
PALM BEACH,Bed Census,"2,744"
PALM BEACH,Available,"1,308"
PALM BEACH,Available Capacity,0.322803554
PALM BEACH,Total Staffed Bed Capacity,"4,052"
PASCO,Bed Census,"1,148"
PASCO,Available,246
PASCO,Available Capacity,0.176470588
PASCO,Total Staffed Bed Capacity,"1,394"
PINELLAS,Bed Census,"2,231"
PINELLAS,Available,874
PINELLAS,Available Capacity,0.281481481
PINELLAS,Total Staffed Bed Capacity,"3,105"
POLK,Bed Census,"1,273"
POLK,Available,351
POLK,Available Capacity,0.216133005
POLK,Total Staffed Bed Capacity,"1,624"
PUTNAM,Bed Census,62
PUTNAM,Available,22
PUTNAM,Available Capacity,0.261904762
PUTNAM,Total Staffed Bed Capacity,84
SANTA ROSA,Bed Census,129
SANTA ROSA,Available,258
SANTA ROSA,Available Capacity,0.666666667
SANTA ROSA,Total Staffed Bed Capacity,387
SARASOTA,Bed Census,984
SARASOTA,Available,264
SARASOTA,Available Capacity,0.211538462
SARASOTA,Total Staffed Bed Capacity,"1,248"
SEMINOLE,Bed Census,705
SEMINOLE,Available,216
SEMINOLE,Available Capacity,0.234527687
SEMINOLE,Total Staffed Bed Capacity,921
ST. JOHNS,Bed Census,195
ST. JOHNS,Available,135
ST. JOHNS,Available Capacity,0.409090909
ST. JOHNS,Total Staffed Bed Capacity,330
ST. LUCIE,Bed Census,658
ST. LUCIE,Available,218
ST. LUCIE,Available Capacity,0.248858447
ST. LUCIE,Total Staffed Bed Capacity,876
SUMTER,Bed Census,239
SUMTER,Available,108
SUMTER,Available Capacity,0.311239193
SUMTER,Total Staffed Bed Capacity,347
SUWANNEE,Bed Census,0
SUWANNEE,Available,0
SUWANNEE,Available Capacity,
SUWANNEE,Total Staffed Bed Capacity,0
TAYLOR,Bed Census,3
TAYLOR,Available,9
TAYLOR,Available Capacity,0.75
TAYLOR,Total Staffed Bed Capacity,12
UNION,Bed Census,68
UNION,Available,30
UNION,Available Capacity,0.306122449
UNION,Total Staffed Bed Capacity,98
VOLUSIA,Bed Census,"1,105"
VOLUSIA,Available,435
VOLUSIA,Available Capacity,0.282467532
VOLUSIA,Total Staffed Bed Capacity,"1,540"
WALTON,Bed Census,54
WALTON,Available,63
WALTON,Available Capacity,0.538461538
WALTON,Total Staffed Bed Capacity,117
WASHINGTON,Bed Census,44
WASHINGTON,Available,15
WASHINGTON,Available Capacity,0.254237288
WASHINGTON,Total Staffed Bed Capacity,59
All,Bed Census,"46,384"
All,Available,"15,575"
All,Available Capacity,0.251375910
All,Total Staffed Bed Capacity,"61,959"
